Data;Produkt;Przychód;Koszt
16.02.2025;Banany;8 052,00 zł;4 750,70 zł
10.10.2025;Pomidory;10 305,00 zł;4 225,10 zł
9.02.2025;Pomarańcze;8 375,00 zł;2 512,50 zł
26.05.2025;Gruszki;3 506,00 zł;1 577,70 zł
5.10.2025;Jabłka;857,00 zł;677,00 zł
20.01.2025;Pomarańcze;10 697,00 zł;7 701,80 zł
11.02.2025;Pomidory;6 528,00 zł;2 937,60 zł
15.09.2025;Pomarańcze;7 099,00 zł;4 543,40 zł
17.04.2025;Marchew;1 158,00 zł;718,00 zł
28.10.2025;Pomarańcze;4 655,00 zł;3 584,40 zł
1.10.2025;Pomarańcze;1 000,00 zł;690,00 zł
20.01.2025;Pomarańcze;7 164,00 zł;3 582,00 zł
21.10.2025;Jabłka;9 534,00 zł;6 292,40 zł
2.07.2025;Banany;5 248,00 zł;2 256,60 zł
11.10.2025;Jabłka;11 781,00 zł;8 835,80 zł
14.12.2025;Ziemniaki;4 889,00 zł;3 275,60 zł
4.06.2025;Pomarańcze;7 688,00 zł;4 382,20 zł
3.10.2025;Pomarańcze;6 915,00 zł;5 117,10 zł
27.09.2025;Marchew;5 736,00 zł;4 129,90 zł
16.07.2025;Jabłka;2 815,00 zł;1 660,90 zł
11.01.2025;Pomidory;6 077,00 zł;2 248,50 zł
12.09.2025;Gruszki;11 101,00 zł;6 216,60 zł
22.09.2025;Banany;9 182,00 zł;6 978,30 zł
27.08.2025;Banany;8 056,00 zł;5 639,20 zł
22.07.2025;Gruszki;8 782,00 zł;7 025,60 zł
2.02.2025;Pomarańcze;508,00 zł;370,80 zł
26.08.2025;Gruszki;4 178,00 zł;1 838,30 zł
25.11.2025;Gruszki;7 534,00 zł;4 821,80 zł
11.10.2025;Gruszki;1 506,00 zł;753,00 zł
24.08.2025;Marchew;2 497,00 zł;1 373,40 zł
21.03.2025;Gruszki;2 885,00 zł;2 192,60 zł
26.07.2025;Marchew;8 195,00 zł;5 736,50 zł
6.12.2025;Pomarańcze;11 570,00 zł;6 016,40 zł
5.12.2025;Marchew;7 407,00 zł;5 925,60 zł
8.09.2025;Pomarańcze;5 409,00 zł;3 461,80 zł
18.02.2025;Banany;1 024,00 zł;675,80 zł
31.01.2025;Gruszki;3 706,00 zł;1 334,20 zł
6.03.2025;Jabłka;6 396,00 zł;4 924,90 zł
7.02.2025;Banany;6 179,00 zł;4 757,80 zł
20.08.2025;Ziemniaki;3 546,00 zł;1 134,70 zł
26.11.2025;Pomarańcze;807,00 zł;363,20 zł
5.12.2025;Jabłka;1 248,00 zł;599,00 zł
8.09.2025;Ziemniaki;3 703,00 zł;2 481,00 zł
13.10.2025;Marchew;5 153,00 zł;1 700,50 zł
23.03.2025;Banany;4 960,00 zł;3 323,20 zł
7.08.2025;Pomidory;3 731,00 zł;1 343,20 zł
15.07.2025;Jabłka;10 818,00 zł;8 438,00 zł
20.10.2025;Marchew;1 457,00 zł;1 121,90 zł
7.01.2025;Pomidory;7 220,00 zł;2 382,60 zł
21.07.2025;Marchew;2 752,00 zł;2 091,50 zł
31.07.2025;Banany;7 480,00 zł;5 460,40 zł
25.03.2025;Marchew;3 259,00 zł;2 183,50 zł
31.05.2025;Jabłka;4 219,00 zł;1 603,20 zł
19.06.2025;Jabłka;11 200,00 zł;3 472,00 zł
2.10.2025;Jabłka;10 853,00 zł;4 992,40 zł
12.01.2025;Gruszki;6 097,00 zł;4 816,60 zł
6.01.2025;Ziemniaki;3 938,00 zł;2 677,80 zł
25.03.2025;Pomidory;7 348,00 zł;4 555,80 zł
6.05.2025;Marchew;10 242,00 zł;7 271,80 zł
19.05.2025;Banany;563,00 zł;304,00 zł
2.07.2025;Pomidory;2 824,00 zł;1 044,90 zł
18.07.2025;Banany;9 458,00 zł;3 215,70 zł
3.02.2025;Jabłka;2 154,00 zł;1 443,20 zł
12.07.2025;Ziemniaki;9 716,00 zł;7 578,50 zł
2.04.2025;Pomidory;3 575,00 zł;1 430,00 zł
26.05.2025;Pomidory;3 420,00 zł;1 846,80 zł
17.06.2025;Gruszki;5 380,00 zł;2 259,60 zł
17.06.2025;Banany;3 140,00 zł;1 946,80 zł
10.06.2025;Pomidory;9 623,00 zł;4 522,80 zł
15.02.2025;Pomidory;6 880,00 zł;2 064,00 zł
10.03.2025;Jabłka;2 585,00 zł;1 370,10 zł
1.10.2025;Ziemniaki;6 963,00 zł;5 291,90 zł
30.09.2025;Banany;10 009,00 zł;6 906,20 zł
30.03.2025;Pomarańcze;3 153,00 zł;1 545,00 zł
27.10.2025;Gruszki;7 151,00 zł;4 004,60 zł
25.02.2025;Pomarańcze;10 951,00 zł;7 665,70 zł
30.05.2025;Pomarańcze;8 557,00 zł;5 390,90 zł
6.11.2025;Pomarańcze;9 637,00 zł;7 227,80 zł
31.10.2025;Gruszki;8 355,00 zł;5 681,40 zł
24.11.2025;Gruszki;9 359,00 zł;6 083,40 zł
13.02.2025;Pomidory;3 950,00 zł;2 093,50 zł
25.12.2025;Jabłka;1 582,00 zł;806,80 zł
23.06.2025;Marchew;3 302,00 zł;1 386,80 zł
9.10.2025;Marchew;7 181,00 zł;5 313,90 zł
8.01.2025;Ziemniaki;3 882,00 zł;1 552,80 zł
8.05.2025;Marchew;9 454,00 zł;5 956,00 zł
1.09.2025;Ziemniaki;7 186,00 zł;3 233,70 zł
17.04.2025;Pomarańcze;5 581,00 zł;2 678,90 zł
22.06.2025;Banany;10 973,00 zł;6 913,00 zł
17.07.2025;Marchew;3 726,00 zł;2 496,40 zł
1.07.2025;Pomarańcze;6 918,00 zł;2 144,60 zł
21.01.2025;Gruszki;10 958,00 zł;8 766,40 zł
26.02.2025;Pomarańcze;6 899,00 zł;2 138,70 zł
6.08.2025;Banany;5 303,00 zł;3 181,80 zł
1.10.2025;Gruszki;11 278,00 zł;3 947,30 zł
2.03.2025;Pomidory;4 191,00 zł;1 927,90 zł
8.06.2025;Pomarańcze;3 284,00 zł;1 674,80 zł
18.04.2025;Marchew;5 025,00 zł;3 969,80 zł
28.11.2025;Pomarańcze;8 452,00 zł;6 339,00 zł
18.01.2025;Pomidory;2 061,00 zł;1 236,60 zł
11.03.2025;Gruszki;10 952,00 zł;7 337,80 zł
9.01.2025;Pomidory;6 660,00 zł;4 995,00 zł
6.08.2025;Jabłka;10 846,00 zł;7 375,30 zł
14.10.2025;Pomidory;3 363,00 zł;1 849,70 zł
13.01.2025;Gruszki;7 214,00 zł;2 669,20 zł
30.12.2025;Pomidory;10 226,00 zł;5 828,80 zł
16.04.2025;Banany;8 923,00 zł;5 086,10 zł
15.12.2025;Pomarańcze;724,00 zł;362,00 zł
12.11.2025;Marchew;2 557,00 zł;1 713,20 zł
4.09.2025;Marchew;6 404,00 zł;1 921,20 zł
21.05.2025;Pomidory;8 151,00 zł;4 646,10 zł
4.10.2025;Ziemniaki;4 225,00 zł;1 690,00 zł
5.11.2025;Jabłka;5 082,00 zł;3 049,20 zł
7.05.2025;Marchew;3 172,00 zł;2 442,40 zł
10.07.2025;Banany;4 283,00 zł;3 297,90 zł
28.01.2025;Pomarańcze;2 939,00 zł;1 528,30 zł
30.04.2025;Pomidory;10 736,00 zł;7 837,30 zł
16.12.2025;Jabłka;9 651,00 zł;6 852,20 zł
9.08.2025;Pomidory;9 084,00 zł;6 903,80 zł
20.04.2025;Jabłka;4 660,00 zł;3 308,60 zł
2.10.2025;Pomidory;8 366,00 zł;5 772,50 zł
19.07.2025;Jabłka;568,00 zł;448,70 zł
1.07.2025;Pomarańcze;8 395,00 zł;3 442,00 zł
12.11.2025;Ziemniaki;7 266,00 zł;2 833,70 zł
29.06.2025;Ziemniaki;3 245,00 zł;2 239,10 zł
7.06.2025;Jabłka;10 975,00 zł;4 390,00 zł
3.10.2025;Marchew;8 172,00 zł;5 965,60 zł
18.11.2025;Jabłka;3 639,00 zł;2 001,50 zł
28.05.2025;Marchew;5 256,00 zł;3 311,30 zł
22.02.2025;Gruszki;5 210,00 zł;4 063,80 zł
13.03.2025;Marchew;11 793,00 zł;5 071,00 zł
5.12.2025;Pomarańcze;10 981,00 zł;6 259,20 zł
29.12.2025;Ziemniaki;9 742,00 zł;5 455,50 zł
11.12.2025;Gruszki;9 718,00 zł;4 664,60 zł
4.09.2025;Marchew;11 278,00 zł;5 864,60 zł
12.05.2025;Marchew;3 441,00 zł;1 858,10 zł
12.11.2025;Marchew;2 408,00 zł;1 420,70 zł
23.02.2025;Jabłka;1 325,00 zł;649,30 zł
30.06.2025;Ziemniaki;6 210,00 zł;4 905,90 zł
28.10.2025;Jabłka;5 866,00 zł;2 991,70 zł
27.11.2025;Marchew;3 838,00 zł;2 494,70 zł
2.07.2025;Banany;10 266,00 zł;5 646,30 zł
13.01.2025;Ziemniaki;3 286,00 zł;1 380,10 zł
15.08.2025;Pomarańcze;9 065,00 zł;2 810,20 zł
17.01.2025;Pomarańcze;1 749,00 zł;1 049,40 zł
11.09.2025;Gruszki;8 735,00 zł;4 454,90 zł
22.07.2025;Jabłka;4 603,00 zł;1 519,00 zł
27.04.2025;Ziemniaki;4 011,00 zł;1 444,00 zł
19.05.2025;Gruszki;821,00 zł;624,00 zł
2.03.2025;Gruszki;9 244,00 zł;3 512,70 zł
27.04.2025;Jabłka;9 088,00 zł;6 270,70 zł
17.10.2025;Pomarańcze;6 827,00 zł;3 208,70 zł
18.01.2025;Gruszki;9 542,00 zł;7 347,30 zł
27.02.2025;Marchew;7 480,00 zł;5 984,00 zł
24.06.2025;Ziemniaki;1 751,00 zł;858,00 zł
16.09.2025;Gruszki;5 661,00 zł;2 547,50 zł
24.07.2025;Gruszki;5 382,00 zł;4 036,50 zł
24.07.2025;Banany;10 675,00 zł;3 522,80 zł
27.09.2025;Pomarańcze;2 333,00 zł;1 469,80 zł
29.01.2025;Pomarańcze;2 704,00 zł;1 135,70 zł
10.07.2025;Marchew;5 337,00 zł;1 761,20 zł
10.06.2025;Gruszki;5 338,00 zł;3 629,80 zł
4.12.2025;Pomidory;5 074,00 zł;1 826,60 zł
10.02.2025;Ziemniaki;8 582,00 zł;3 518,60 zł
22.04.2025;Pomarańcze;9 269,00 zł;2 780,70 zł
8.02.2025;Pomidory;10 410,00 zł;3 123,00 zł
3.09.2025;Gruszki;8 753,00 zł;6 739,80 zł
30.07.2025;Pomidory;695,00 zł;417,00 zł
4.03.2025;Gruszki;3 805,00 zł;1 788,40 zł
13.11.2025;Pomidory;4 145,00 zł;3 025,90 zł
25.05.2025;Jabłka;5 486,00 zł;3 072,20 zł
15.06.2025;Ziemniaki;10 577,00 zł;3 702,00 zł
7.04.2025;Jabłka;2 098,00 zł;1 531,50 zł
6.09.2025;Ziemniaki;7 403,00 zł;2 961,20 zł
27.08.2025;Ziemniaki;3 923,00 zł;2 118,40 zł
18.03.2025;Banany;1 577,00 zł;741,20 zł
23.06.2025;Gruszki;6 612,00 zł;4 496,20 zł
10.01.2025;Pomidory;5 676,00 zł;3 292,10 zł
28.01.2025;Ziemniaki;6 572,00 zł;2 431,60 zł
9.05.2025;Banany;5 904,00 zł;4 723,20 zł
21.06.2025;Ziemniaki;4 290,00 zł;2 788,50 zł
22.09.2025;Pomidory;8 733,00 zł;2 707,20 zł
5.12.2025;Ziemniaki;9 872,00 zł;6 614,20 zł
24.08.2025;Marchew;1 350,00 zł;850,50 zł
20.08.2025;Marchew;9 457,00 zł;5 201,40 zł
6.05.2025;Pomarańcze;9 998,00 zł;4 299,10 zł
25.05.2025;Ziemniaki;11 037,00 zł;6 401,50 zł
25.05.2025;Pomarańcze;7 360,00 zł;2 281,60 zł
29.12.2025;Ziemniaki;1 655,00 zł;678,60 zł
17.03.2025;Marchew;8 497,00 zł;4 928,30 zł
24.12.2025;Pomarańcze;5 776,00 zł;1 732,80 zł
16.09.2025;Gruszki;7 190,00 zł;3 954,50 zł
22.02.2025;Banany;8 438,00 zł;4 219,00 zł
13.03.2025;Marchew;7 772,00 zł;2 953,40 zł
14.02.2025;Ziemniaki;9 383,00 zł;3 471,70 zł
14.02.2025;Pomidory;10 306,00 zł;4 019,30 zł
2.10.2025;Pomarańcze;6 219,00 zł;3 109,50 zł
2.04.2025;Pomidory;5 565,00 zł;4 340,70 zł
8.05.2025;Banany;11 463,00 zł;3 553,50 zł
30.08.2025;Pomidory;6 558,00 zł;4 197,10 zł
1.06.2025;Banany;8 714,00 zł;5 577,00 zł
9.08.2025;Ziemniaki;8 501,00 zł;3 145,40 zł
14.01.2025;Ziemniaki;8 903,00 zł;5 965,00 zł
24.12.2025;Pomidory;10 477,00 zł;3 981,30 zł
28.08.2025;Marchew;3 682,00 zł;2 945,60 zł
8.05.2025;Pomarańcze;8 629,00 zł;6 903,20 zł
4.05.2025;Pomarańcze;11 523,00 zł;8 066,10 zł
23.11.2025;Marchew;10 624,00 zł;7 330,60 zł
14.10.2025;Pomarańcze;7 231,00 zł;2 313,90 zł
29.07.2025;Pomidory;6 488,00 zł;3 892,80 zł
25.05.2025;Gruszki;9 667,00 zł;3 673,50 zł
8.08.2025;Banany;7 927,00 zł;5 548,90 zł
30.08.2025;Ziemniaki;10 501,00 zł;5 145,50 zł
26.10.2025;Banany;5 216,00 zł;4 120,60 zł
30.07.2025;Gruszki;7 789,00 zł;3 427,20 zł
18.08.2025;Pomidory;5 461,00 zł;2 293,60 zł
15.02.2025;Gruszki;2 160,00 zł;799,20 zł
1.12.2025;Banany;7 677,00 zł;5 220,40 zł
23.10.2025;Banany;926,00 zł;398,20 zł
2.01.2025;Marchew;7 196,00 zł;3 238,20 zł
6.09.2025;Banany;8 395,00 zł;3 525,90 zł
14.04.2025;Gruszki;9 030,00 zł;6 862,80 zł
14.04.2025;Banany;5 363,00 zł;3 486,00 zł
26.11.2025;Gruszki;9 178,00 zł;3 395,90 zł
15.09.2025;Gruszki;10 712,00 zł;6 748,60 zł
5.03.2025;Marchew;8 585,00 zł;5 494,40 zł
28.09.2025;Gruszki;7 412,00 zł;5 707,20 zł
14.09.2025;Pomidory;10 030,00 zł;5 817,40 zł
7.04.2025;Banany;6 979,00 zł;3 559,30 zł
6.12.2025;Ziemniaki;8 182,00 zł;3 845,50 zł
2.03.2025;Jabłka;2 101,00 zł;840,40 zł
10.01.2025;Pomidory;5 890,00 zł;2 414,90 zł
7.07.2025;Ziemniaki;6 974,00 zł;3 766,00 zł
29.12.2025;Marchew;7 580,00 zł;3 638,40 zł
15.01.2025;Pomidory;1 069,00 zł;716,20 zł
8.11.2025;Pomarańcze;4 994,00 zł;2 546,90 zł
25.02.2025;Marchew;3 126,00 zł;1 031,60 zł
6.02.2025;Banany;1 375,00 zł;715,00 zł
11.04.2025;Ziemniaki;3 972,00 zł;3 058,40 zł
21.01.2025;Marchew;4 763,00 zł;2 476,80 zł
1.02.2025;Marchew;1 509,00 zł;1 131,80 zł
26.06.2025;Pomarańcze;6 194,00 zł;1 920,10 zł
7.06.2025;Pomarańcze;7 977,00 zł;3 111,00 zł
26.10.2025;Pomidory;3 878,00 zł;2 055,30 zł
2.10.2025;Pomidory;3 990,00 zł;1 556,10 zł
28.12.2025;Jabłka;6 444,00 zł;4 510,80 zł
21.10.2025;Pomarańcze;2 574,00 zł;797,90 zł
6.07.2025;Jabłka;9 201,00 zł;4 876,50 zł
1.09.2025;Gruszki;990,00 zł;445,50 zł
4.06.2025;Jabłka;5 114,00 zł;3 784,40 zł
15.04.2025;Ziemniaki;9 265,00 zł;6 670,80 zł
5.08.2025;Jabłka;10 276,00 zł;4 110,40 zł
20.09.2025;Pomarańcze;3 432,00 zł;1 338,50 zł
16.11.2025;Jabłka;3 426,00 zł;2 124,10 zł
19.05.2025;Jabłka;5 256,00 zł;1 576,80 zł
2.08.2025;Pomidory;1 019,00 zł;682,70 zł
7.09.2025;Ziemniaki;9 216,00 zł;7 280,60 zł
2.05.2025;Gruszki;10 350,00 zł;5 071,50 zł
31.10.2025;Gruszki;1 293,00 zł;1 021,50 zł
27.03.2025;Pomarańcze;11 756,00 zł;8 581,90 zł
29.07.2025;Pomidory;6 945,00 zł;2 153,00 zł
17.09.2025;Pomidory;7 217,00 zł;5 340,60 zł
25.07.2025;Jabłka;2 481,00 zł;1 563,00 zł
15.12.2025;Jabłka;5 642,00 zł;3 949,40 zł
28.09.2025;Gruszki;10 736,00 zł;3 435,50 zł
7.05.2025;Pomarańcze;8 419,00 zł;3 872,70 zł
20.09.2025;Jabłka;1 381,00 zł;773,40 zł
31.01.2025;Marchew;1 678,00 zł;1 174,60 zł
6.04.2025;Jabłka;10 331,00 zł;3 202,60 zł
12.09.2025;Gruszki;7 889,00 zł;5 837,90 zł
26.12.2025;Jabłka;10 758,00 zł;4 733,50 zł
11.12.2025;Marchew;838,00 zł;460,90 zł
16.01.2025;Pomarańcze;7 053,00 zł;3 385,40 zł
6.05.2025;Ziemniaki;7 329,00 zł;4 324,10 zł
31.07.2025;Marchew;1 886,00 zł;584,70 zł
10.07.2025;Ziemniaki;4 512,00 zł;3 293,80 zł
11.05.2025;Pomidory;4 846,00 zł;1 599,20 zł
3.12.2025;Pomarańcze;1 355,00 zł;664,00 zł
4.05.2025;Marchew;2 109,00 zł;928,00 zł
13.12.2025;Banany;9 126,00 zł;3 559,10 zł
8.12.2025;Gruszki;10 779,00 zł;7 760,90 zł
23.08.2025;Gruszki;5 360,00 zł;2 412,00 zł
14.11.2025;Banany;1 358,00 zł;855,50 zł
5.01.2025;Pomarańcze;4 395,00 zł;2 900,70 zł
8.02.2025;Pomidory;11 620,00 zł;8 482,60 zł
13.12.2025;Pomarańcze;7 640,00 zł;3 590,80 zł
6.09.2025;Ziemniaki;7 658,00 zł;3 369,50 zł
27.03.2025;Ziemniaki;10 753,00 zł;3 225,90 zł
15.01.2025;Pomidory;11 492,00 zł;4 481,90 zł
3.02.2025;Banany;8 562,00 zł;5 736,50 zł
23.02.2025;Ziemniaki;11 693,00 zł;5 729,60 zł
21.03.2025;Pomidory;5 281,00 zł;3 010,20 zł
3.09.2025;Ziemniaki;11 420,00 zł;6 509,40 zł
6.04.2025;Pomarańcze;8 992,00 zł;5 575,00 zł
20.03.2025;Banany;4 005,00 zł;2 162,70 zł
3.12.2025;Marchew;4 741,00 zł;2 133,50 zł
19.01.2025;Pomarańcze;8 824,00 zł;5 382,60 zł
28.01.2025;Ziemniaki;700,00 zł;553,00 zł
17.11.2025;Ziemniaki;7 129,00 zł;5 132,90 zł
24.03.2025;Pomarańcze;8 584,00 zł;4 377,80 zł
27.04.2025;Gruszki;1 344,00 zł;873,60 zł
31.05.2025;Banany;8 055,00 zł;4 752,50 zł
27.11.2025;Pomarańcze;4 420,00 zł;1 326,00 zł
24.07.2025;Gruszki;10 475,00 zł;4 818,50 zł
21.04.2025;Ziemniaki;10 286,00 zł;6 480,20 zł
12.10.2025;Marchew;4 001,00 zł;1 640,40 zł
20.04.2025;Gruszki;6 643,00 zł;2 391,50 zł
8.07.2025;Ziemniaki;9 106,00 zł;3 278,20 zł
10.02.2025;Jabłka;1 503,00 zł;721,40 zł
22.01.2025;Ziemniaki;4 424,00 zł;3 052,60 zł
1.11.2025;Jabłka;4 854,00 zł;1 504,70 zł
12.02.2025;Jabłka;7 834,00 zł;5 092,10 zł
14.07.2025;Pomarańcze;11 628,00 zł;6 395,40 zł
25.10.2025;Marchew;6 174,00 zł;1 852,20 zł
18.11.2025;Gruszki;6 399,00 zł;2 751,60 zł
3.04.2025;Gruszki;10 146,00 zł;6 899,30 zł
28.02.2025;Gruszki;11 514,00 zł;6 908,40 zł
31.01.2025;Banany;946,00 zł;473,00 zł
1.11.2025;Gruszki;6 135,00 zł;2 576,70 zł
10.10.2025;Banany;10 779,00 zł;4 527,20 zł
13.09.2025;Jabłka;8 633,00 zł;3 280,50 zł
27.12.2025;Ziemniaki;6 353,00 zł;2 731,80 zł
24.05.2025;Ziemniaki;9 655,00 zł;7 144,70 zł
1.03.2025;Pomidory;6 184,00 zł;4 143,30 zł
26.09.2025;Ziemniaki;11 790,00 zł;6 130,80 zł
25.08.2025;Jabłka;9 291,00 zł;6 596,60 zł
