Data;Produkt;Przychód;Koszt
3.08.2026;Banany;2 261,00 zł;1 266,20 zł
28.11.2026;Gruszki;5 674,00 zł;3 688,10 zł
27.08.2026;Pomarańcze;2 147,00 zł;966,20 zł
19.09.2026;Marchew;8 604,00 zł;4 560,10 zł
18.04.2026;Pomarańcze;6 417,00 zł;3 593,50 zł
21.10.2026;Jabłka;7 777,00 zł;3 966,30 zł
18.12.2026;Gruszki;720,00 zł;446,40 zł
20.02.2026;Ziemniaki;1 308,00 zł;706,30 zł
16.01.2026;Gruszki;9 734,00 zł;5 937,70 zł
23.03.2026;Gruszki;11 224,00 zł;4 601,80 zł
13.04.2026;Marchew;5 070,00 zł;4 056,00 zł
18.01.2026;Pomidory;2 430,00 zł;899,10 zł
7.02.2026;Banany;10 971,00 zł;7 240,90 zł
6.09.2026;Marchew;11 282,00 zł;5 753,80 zł
4.07.2026;Ziemniaki;4 159,00 zł;2 744,90 zł
21.03.2026;Gruszki;7 133,00 zł;3 566,50 zł
23.09.2026;Pomidory;9 275,00 zł;6 956,30 zł
21.11.2026;Ziemniaki;11 560,00 zł;6 936,00 zł
3.01.2026;Banany;9 140,00 zł;5 849,60 zł
21.12.2026;Ziemniaki;5 112,00 zł;1 840,30 zł
22.04.2026;Ziemniaki;11 568,00 zł;4 164,50 zł
10.07.2026;Marchew;5 096,00 zł;1 681,70 zł
28.11.2026;Gruszki;11 309,00 zł;5 767,60 zł
30.03.2026;Gruszki;11 047,00 zł;6 849,10 zł
6.10.2026;Banany;4 461,00 zł;3 301,10 zł
12.12.2026;Pomarańcze;10 768,00 zł;6 353,10 zł
27.12.2026;Marchew;9 306,00 zł;6 607,30 zł
27.05.2026;Pomarańcze;562,00 zł;342,80 zł
29.04.2026;Gruszki;5 175,00 zł;2 846,30 zł
3.01.2026;Pomarańcze;2 821,00 zł;987,40 zł
2.03.2026;Jabłka;9 691,00 zł;5 911,50 zł
18.06.2026;Gruszki;5 513,00 zł;3 914,20 zł
15.05.2026;Gruszki;3 668,00 zł;2 861,00 zł
15.07.2026;Gruszki;3 005,00 zł;1 863,10 zł
2.05.2026;Gruszki;7 410,00 zł;2 519,40 zł
8.09.2026;Pomarańcze;8 062,00 zł;4 353,50 zł
18.12.2026;Pomidory;5 209,00 zł;2 135,70 zł
9.05.2026;Banany;5 854,00 zł;2 868,50 zł
12.03.2026;Pomarańcze;2 046,00 zł;1 350,40 zł
12.12.2026;Jabłka;8 340,00 zł;4 253,40 zł
21.02.2026;Banany;10 398,00 zł;5 510,90 zł
25.02.2026;Ziemniaki;7 331,00 zł;2 859,10 zł
7.04.2026;Jabłka;2 775,00 zł;1 970,30 zł
20.05.2026;Jabłka;5 755,00 zł;2 302,00 zł
31.07.2026;Ziemniaki;10 725,00 zł;4 826,30 zł
17.09.2026;Marchew;604,00 zł;374,50 zł
14.12.2026;Jabłka;5 987,00 zł;3 292,90 zł
15.11.2026;Gruszki;3 226,00 zł;2 064,60 zł
1.09.2026;Marchew;8 757,00 zł;4 028,20 zł
12.04.2026;Banany;11 481,00 zł;5 855,30 zł
18.06.2026;Pomidory;1 109,00 zł;532,30 zł
11.11.2026;Pomidory;2 302,00 zł;897,80 zł
13.03.2026;Jabłka;4 320,00 zł;3 067,20 zł
3.02.2026;Gruszki;8 941,00 zł;4 738,70 zł
9.10.2026;Gruszki;3 447,00 zł;1 309,90 zł
2.06.2026;Pomidory;9 330,00 zł;4 851,60 zł
5.05.2026;Marchew;6 143,00 zł;1 904,30 zł
22.11.2026;Banany;2 449,00 zł;832,70 zł
15.03.2026;Gruszki;1 331,00 zł;665,50 zł
16.07.2026;Pomidory;6 571,00 zł;4 468,30 zł
8.06.2026;Jabłka;11 717,00 zł;7 733,20 zł
7.10.2026;Banany;2 190,00 zł;919,80 zł
15.11.2026;Banany;9 502,00 zł;6 746,40 zł
10.07.2026;Banany;2 654,00 zł;849,30 zł
7.02.2026;Marchew;6 511,00 zł;4 101,90 zł
24.08.2026;Ziemniaki;2 040,00 zł;1 428,00 zł
1.10.2026;Pomidory;7 644,00 zł;5 580,10 zł
13.05.2026;Gruszki;3 093,00 zł;2 474,40 zł
18.04.2026;Jabłka;10 437,00 zł;6 366,60 zł
9.04.2026;Pomidory;5 995,00 zł;1 798,50 zł
30.07.2026;Pomidory;1 201,00 zł;960,80 zł
5.07.2026;Gruszki;6 263,00 zł;4 822,50 zł
23.10.2026;Jabłka;2 723,00 zł;1 960,60 zł
3.11.2026;Marchew;3 223,00 zł;2 030,50 zł
19.09.2026;Jabłka;4 968,00 zł;2 235,60 zł
11.12.2026;Ziemniaki;11 603,00 zł;4 989,30 zł
8.08.2026;Pomidory;6 862,00 zł;2 264,50 zł
18.06.2026;Gruszki;7 050,00 zł;3 313,50 zł
3.06.2026;Banany;551,00 zł;418,80 zł
19.06.2026;Marchew;4 967,00 zł;3 774,90 zł
28.11.2026;Ziemniaki;4 449,00 zł;3 381,20 zł
25.09.2026;Ziemniaki;3 195,00 zł;1 949,00 zł
11.08.2026;Jabłka;1 568,00 zł;878,10 zł
10.09.2026;Pomarańcze;1 126,00 zł;439,10 zł
3.08.2026;Pomidory;10 323,00 zł;7 742,30 zł
3.02.2026;Pomidory;9 258,00 zł;5 091,90 zł
23.07.2026;Pomidory;5 225,00 zł;1 724,30 zł
26.11.2026;Ziemniaki;4 565,00 zł;1 689,10 zł
29.01.2026;Banany;9 742,00 zł;5 358,10 zł
20.01.2026;Banany;10 274,00 zł;7 191,80 zł
23.02.2026;Banany;3 641,00 zł;1 237,90 zł
1.07.2026;Jabłka;6 781,00 zł;4 950,10 zł
9.02.2026;Jabłka;9 298,00 zł;2 975,40 zł
5.06.2026;Gruszki;3 319,00 zł;1 626,30 zł
9.04.2026;Marchew;9 170,00 zł;2 751,00 zł
20.05.2026;Gruszki;2 959,00 zł;1 893,80 zł
17.01.2026;Marchew;5 901,00 zł;2 891,50 zł
31.01.2026;Ziemniaki;11 382,00 zł;7 398,30 zł
21.04.2026;Jabłka;2 761,00 zł;1 463,30 zł
29.05.2026;Banany;3 242,00 zł;1 199,50 zł
30.04.2026;Gruszki;6 868,00 zł;3 914,80 zł
2.03.2026;Banany;8 070,00 zł;5 891,10 zł
19.03.2026;Pomidory;3 071,00 zł;1 443,40 zł
12.03.2026;Jabłka;1 160,00 zł;626,40 zł
1.11.2026;Banany;2 744,00 zł;2 085,40 zł
2.10.2026;Pomidory;7 526,00 zł;4 440,30 zł
29.04.2026;Pomidory;4 787,00 zł;2 920,10 zł
19.06.2026;Pomarańcze;9 595,00 zł;6 140,80 zł
31.10.2026;Gruszki;6 864,00 zł;4 667,50 zł
4.08.2026;Marchew;1 116,00 zł;401,80 zł
12.08.2026;Pomidory;10 967,00 zł;3 838,50 zł
29.03.2026;Marchew;3 750,00 zł;1 125,00 zł
5.12.2026;Gruszki;4 137,00 zł;3 061,40 zł
23.01.2026;Pomidory;10 147,00 zł;6 697,00 zł
8.04.2026;Banany;7 874,00 zł;5 511,80 zł
6.08.2026;Banany;8 124,00 zł;3 899,50 zł
20.03.2026;Pomarańcze;7 417,00 zł;5 859,40 zł
16.08.2026;Banany;1 638,00 zł;1 146,60 zł
1.09.2026;Pomidory;8 340,00 zł;2 668,80 zł
4.08.2026;Jabłka;6 947,00 zł;4 098,70 zł
10.03.2026;Banany;6 935,00 zł;2 357,90 zł
25.12.2026;Jabłka;6 248,00 zł;3 373,90 zł
30.10.2026;Gruszki;686,00 zł;363,60 zł
14.04.2026;Pomarańcze;3 359,00 zł;2 586,40 zł
20.12.2026;Ziemniaki;3 432,00 zł;1 510,10 zł
16.05.2026;Jabłka;7 496,00 zł;5 846,90 zł
7.11.2026;Gruszki;7 254,00 zł;5 440,50 zł
17.12.2026;Ziemniaki;568,00 zł;255,60 zł
25.09.2026;Banany;2 069,00 zł;869,00 zł
13.03.2026;Gruszki;2 884,00 zł;1 874,60 zł
10.10.2026;Ziemniaki;6 910,00 zł;3 731,40 zł
11.03.2026;Jabłka;11 537,00 zł;4 845,50 zł
20.12.2026;Jabłka;7 481,00 zł;4 114,60 zł
26.11.2026;Banany;9 894,00 zł;3 858,70 zł
6.04.2026;Marchew;7 877,00 zł;4 883,70 zł
7.02.2026;Banany;3 228,00 zł;1 775,40 zł
14.09.2026;Gruszki;1 559,00 zł;592,40 zł
26.05.2026;Banany;811,00 zł;381,20 zł
21.04.2026;Gruszki;9 226,00 zł;6 458,20 zł
16.06.2026;Ziemniaki;1 538,00 zł;507,50 zł
7.02.2026;Ziemniaki;4 517,00 zł;1 716,50 zł
2.09.2026;Jabłka;8 417,00 zł;2 693,40 zł
11.02.2026;Pomidory;3 682,00 zł;1 362,30 zł
21.09.2026;Jabłka;6 550,00 zł;2 030,50 zł
9.02.2026;Jabłka;3 436,00 zł;1 752,40 zł
21.12.2026;Jabłka;9 469,00 zł;4 261,10 zł
28.08.2026;Pomidory;9 208,00 zł;2 854,50 zł
13.02.2026;Gruszki;1 164,00 zł;384,10 zł
26.10.2026;Pomidory;3 336,00 zł;1 134,20 zł
1.09.2026;Ziemniaki;3 503,00 zł;1 261,10 zł
13.07.2026;Banany;10 890,00 zł;4 138,20 zł
25.09.2026;Jabłka;3 188,00 zł;1 434,60 zł
7.11.2026;Gruszki;1 980,00 zł;930,60 zł
18.01.2026;Banany;3 733,00 zł;1 941,20 zł
17.04.2026;Marchew;9 622,00 zł;5 677,00 zł
26.11.2026;Pomidory;9 250,00 zł;2 775,00 zł
15.10.2026;Jabłka;2 284,00 zł;1 530,30 zł
5.04.2026;Ziemniaki;1 242,00 zł;807,30 zł
4.02.2026;Jabłka;7 821,00 zł;2 580,90 zł
26.05.2026;Ziemniaki;4 911,00 zł;2 160,80 zł
28.09.2026;Ziemniaki;9 007,00 zł;4 773,70 zł
24.09.2026;Ziemniaki;3 107,00 zł;1 398,20 zł
14.09.2026;Jabłka;4 690,00 zł;2 063,60 zł
6.02.2026;Pomidory;6 362,00 zł;4 389,80 zł
25.05.2026;Jabłka;705,00 zł;535,80 zł
30.06.2026;Pomarańcze;10 329,00 zł;3 098,70 zł
2.11.2026;Gruszki;6 307,00 zł;3 531,90 zł
10.08.2026;Gruszki;2 535,00 zł;1 597,10 zł
24.05.2026;Pomidory;4 446,00 zł;1 689,50 zł
31.07.2026;Gruszki;6 860,00 zł;2 469,60 zł
29.05.2026;Jabłka;11 231,00 zł;7 075,50 zł
15.04.2026;Pomidory;936,00 zł;561,60 zł
4.11.2026;Jabłka;3 896,00 zł;1 948,00 zł
9.05.2026;Ziemniaki;2 454,00 zł;957,10 zł
2.05.2026;Jabłka;1 407,00 zł;548,70 zł
17.11.2026;Pomidory;9 052,00 zł;4 616,50 zł
24.10.2026;Pomarańcze;7 830,00 zł;5 872,50 zł
4.06.2026;Jabłka;9 527,00 zł;7 431,10 zł
30.01.2026;Gruszki;11 698,00 zł;4 796,20 zł
3.11.2026;Ziemniaki;11 244,00 zł;5 397,10 zł
5.10.2026;Banany;3 405,00 zł;2 519,70 zł
9.06.2026;Ziemniaki;3 080,00 zł;1 078,00 zł
31.10.2026;Pomidory;5 657,00 zł;1 866,80 zł
29.03.2026;Ziemniaki;7 899,00 zł;3 554,60 zł
12.11.2026;Marchew;11 814,00 zł;4 016,80 zł
24.07.2026;Pomarańcze;4 400,00 zł;1 980,00 zł
16.05.2026;Gruszki;4 044,00 zł;1 819,80 zł
14.05.2026;Banany;2 270,00 zł;1 135,00 zł
19.11.2026;Marchew;3 407,00 zł;1 976,10 zł
11.02.2026;Marchew;1 022,00 zł;572,30 zł
5.09.2026;Marchew;9 804,00 zł;5 882,40 zł
10.03.2026;Gruszki;2 326,00 zł;1 558,40 zł
25.09.2026;Banany;8 343,00 zł;4 338,40 zł
1.06.2026;Gruszki;4 135,00 zł;1 447,30 zł
18.11.2026;Marchew;2 023,00 zł;890,10 zł
22.12.2026;Jabłka;5 981,00 zł;1 913,90 zł
8.02.2026;Ziemniaki;4 443,00 zł;1 421,80 zł
1.11.2026;Gruszki;10 025,00 zł;7 819,50 zł
13.04.2026;Banany;6 480,00 zł;4 730,40 zł
15.11.2026;Ziemniaki;6 062,00 zł;1 818,60 zł
21.04.2026;Ziemniaki;3 986,00 zł;1 753,80 zł
12.03.2026;Marchew;4 095,00 zł;2 620,80 zł
30.11.2026;Pomarańcze;7 513,00 zł;3 305,70 zł
14.04.2026;Marchew;5 170,00 zł;3 877,50 zł
6.10.2026;Marchew;10 737,00 zł;3 758,00 zł
9.10.2026;Pomarańcze;3 082,00 zł;2 373,10 zł
18.06.2026;Pomidory;6 424,00 zł;2 248,40 zł
18.04.2026;Marchew;3 118,00 zł;2 494,40 zł
30.12.2026;Pomidory;1 808,00 zł;904,00 zł
25.03.2026;Banany;11 759,00 zł;8 466,50 zł
15.10.2026;Ziemniaki;6 094,00 zł;2 559,50 zł
24.04.2026;Pomarańcze;11 810,00 zł;4 251,60 zł
8.03.2026;Banany;11 473,00 zł;5 277,60 zł
17.06.2026;Ziemniaki;4 755,00 zł;1 997,10 zł
7.11.2026;Marchew;7 549,00 zł;2 793,10 zł
14.07.2026;Banany;2 378,00 zł;1 807,30 zł
6.12.2026;Ziemniaki;6 050,00 zł;4 537,50 zł
22.04.2026;Pomarańcze;4 621,00 zł;2 449,10 zł
19.06.2026;Pomarańcze;629,00 zł;440,30 zł
25.06.2026;Marchew;500,00 zł;165,00 zł
17.09.2026;Jabłka;11 916,00 zł;5 600,50 zł
20.05.2026;Pomarańcze;2 061,00 zł;618,30 zł
10.06.2026;Pomidory;9 654,00 zł;5 599,30 zł
16.07.2026;Marchew;8 095,00 zł;2 833,30 zł
8.12.2026;Ziemniaki;10 829,00 zł;7 688,60 zł
22.07.2026;Marchew;1 912,00 zł;1 338,40 zł
4.10.2026;Pomidory;6 512,00 zł;4 167,70 zł
15.03.2026;Jabłka;6 574,00 zł;4 601,80 zł
29.06.2026;Jabłka;5 363,00 zł;4 129,50 zł
6.04.2026;Marchew;897,00 zł;583,10 zł
10.08.2026;Gruszki;2 947,00 zł;1 002,00 zł
17.10.2026;Marchew;9 009,00 zł;5 855,90 zł
13.02.2026;Pomarańcze;1 292,00 zł;594,30 zł
30.04.2026;Pomidory;2 896,00 zł;1 534,90 zł
20.11.2026;Pomidory;11 787,00 zł;5 422,00 zł
26.02.2026;Gruszki;8 766,00 zł;6 311,50 zł
5.03.2026;Marchew;10 090,00 zł;6 962,10 zł
20.12.2026;Banany;10 165,00 zł;3 862,70 zł
14.03.2026;Jabłka;3 411,00 zł;2 558,30 zł
29.08.2026;Pomarańcze;6 798,00 zł;3 399,00 zł
15.01.2026;Jabłka;3 897,00 zł;2 572,00 zł
19.10.2026;Pomidory;6 826,00 zł;2 730,40 zł
25.06.2026;Pomarańcze;11 789,00 zł;4 833,50 zł
23.07.2026;Banany;2 724,00 zł;1 716,10 zł
31.05.2026;Pomarańcze;1 782,00 zł;534,60 zł
23.08.2026;Jabłka;4 951,00 zł;3 861,80 zł
19.11.2026;Ziemniaki;1 169,00 zł;572,80 zł
20.04.2026;Banany;2 664,00 zł;1 491,80 zł
9.04.2026;Banany;11 892,00 zł;6 540,60 zł
5.12.2026;Ziemniaki;8 460,00 zł;6 429,60 zł
14.12.2026;Banany;802,00 zł;609,50 zł
24.08.2026;Banany;10 429,00 zł;6 361,70 zł
16.10.2026;Gruszki;11 670,00 zł;6 068,40 zł
7.02.2026;Pomarańcze;9 041,00 zł;6 780,80 zł
4.12.2026;Pomarańcze;11 617,00 zł;8 248,10 zł
19.11.2026;Pomarańcze;8 163,00 zł;3 836,60 zł
23.06.2026;Marchew;5 515,00 zł;2 757,50 zł
30.05.2026;Banany;11 142,00 zł;7 353,70 zł
16.08.2026;Marchew;6 295,00 zł;3 210,50 zł
23.12.2026;Ziemniaki;5 798,00 zł;4 522,40 zł
26.09.2026;Gruszki;7 001,00 zł;3 640,50 zł
27.02.2026;Pomidory;1 009,00 zł;615,50 zł
7.10.2026;Gruszki;516,00 zł;402,50 zł
23.12.2026;Ziemniaki;9 583,00 zł;5 174,80 zł
15.11.2026;Ziemniaki;8 570,00 zł;4 285,00 zł
6.11.2026;Marchew;4 921,00 zł;2 263,70 zł
13.01.2026;Banany;9 148,00 zł;3 018,80 zł
23.06.2026;Ziemniaki;10 439,00 zł;6 367,80 zł
23.07.2026;Jabłka;604,00 zł;211,40 zł
15.09.2026;Pomidory;10 548,00 zł;4 746,60 zł
15.12.2026;Pomidory;3 882,00 zł;2 173,90 zł
29.12.2026;Banany;9 589,00 zł;5 178,10 zł
17.11.2026;Pomarańcze;2 190,00 zł;1 752,00 zł
8.07.2026;Pomidory;5 655,00 zł;3 053,70 zł
30.12.2026;Pomarańcze;5 316,00 zł;3 668,00 zł
12.09.2026;Gruszki;8 577,00 zł;5 832,40 zł
31.08.2026;Ziemniaki;4 110,00 zł;1 808,40 zł
14.05.2026;Gruszki;9 716,00 zł;4 469,40 zł
19.02.2026;Ziemniaki;7 931,00 zł;5 789,60 zł
11.08.2026;Marchew;6 833,00 zł;2 528,20 zł
6.04.2026;Ziemniaki;3 604,00 zł;1 693,90 zł
23.11.2026;Ziemniaki;2 597,00 zł;1 532,20 zł
10.07.2026;Ziemniaki;7 788,00 zł;3 504,60 zł
15.07.2026;Pomidory;786,00 zł;448,00 zł
9.02.2026;Banany;3 276,00 zł;1 179,40 zł
4.10.2026;Marchew;8 108,00 zł;5 432,40 zł
23.09.2026;Banany;6 523,00 zł;2 022,10 zł
22.01.2026;Marchew;8 405,00 zł;4 118,50 zł
25.01.2026;Marchew;4 802,00 zł;1 920,80 zł
5.04.2026;Pomarańcze;3 027,00 zł;2 179,40 zł
30.01.2026;Marchew;11 993,00 zł;6 836,00 zł
5.03.2026;Ziemniaki;4 396,00 zł;1 450,70 zł
25.08.2026;Ziemniaki;3 665,00 zł;1 502,70 zł
4.10.2026;Ziemniaki;4 822,00 zł;2 121,70 zł
18.02.2026;Pomarańcze;1 585,00 zł;681,60 zł
21.02.2026;Jabłka;2 361,00 zł;968,00 zł
2.09.2026;Banany;1 981,00 zł;1 208,40 zł
3.11.2026;Pomidory;2 712,00 zł;1 111,90 zł
23.10.2026;Pomarańcze;11 911,00 zł;3 930,60 zł
13.05.2026;Gruszki;3 679,00 zł;2 501,70 zł
19.02.2026;Pomarańcze;7 196,00 zł;3 813,90 zł
2.01.2026;Pomidory;4 380,00 zł;3 241,20 zł
24.10.2026;Marchew;11 532,00 zł;7 495,80 zł
18.06.2026;Jabłka;6 333,00 zł;2 406,50 zł
28.12.2026;Pomidory;8 603,00 zł;5 850,00 zł
25.11.2026;Marchew;4 028,00 zł;2 819,60 zł
5.01.2026;Jabłka;7 269,00 zł;5 088,30 zł
18.03.2026;Banany;8 942,00 zł;3 576,80 zł
28.10.2026;Marchew;2 695,00 zł;1 482,30 zł
23.02.2026;Gruszki;7 991,00 zł;4 634,80 zł
6.11.2026;Pomidory;11 019,00 zł;4 628,00 zł
24.07.2026;Ziemniaki;3 640,00 zł;1 565,20 zł
12.09.2026;Gruszki;6 893,00 zł;3 032,90 zł
16.03.2026;Pomarańcze;7 959,00 zł;5 332,50 zł
27.08.2026;Pomidory;9 293,00 zł;6 412,20 zł
6.03.2026;Gruszki;8 082,00 zł;4 445,10 zł
15.08.2026;Gruszki;539,00 zł;226,40 zł
20.11.2026;Pomidory;2 307,00 zł;992,00 zł
20.06.2026;Jabłka;5 763,00 zł;3 342,50 zł
14.04.2026;Jabłka;10 843,00 zł;4 879,40 zł
6.02.2026;Gruszki;1 128,00 zł;485,00 zł
23.07.2026;Banany;3 412,00 zł;1 330,70 zł
5.07.2026;Jabłka;3 055,00 zł;2 077,40 zł
22.04.2026;Pomidory;2 949,00 zł;2 211,80 zł
2.08.2026;Pomidory;4 314,00 zł;2 200,10 zł
23.05.2026;Jabłka;2 398,00 zł;1 798,50 zł
7.11.2026;Marchew;643,00 zł;488,70 zł
10.11.2026;Gruszki;3 495,00 zł;1 293,20 zł
1.01.2026;Banany;1 985,00 zł;1 210,90 zł
20.03.2026;Jabłka;5 302,00 zł;2 810,10 zł
11.08.2026;Marchew;4 056,00 zł;2 960,90 zł
23.01.2026;Marchew;9 027,00 zł;4 513,50 zł
22.12.2026;Gruszki;5 636,00 zł;2 141,70 zł
21.02.2026;Banany;9 775,00 zł;4 887,50 zł
29.09.2026;Jabłka;9 886,00 zł;6 425,90 zł
7.04.2026;Jabłka;1 198,00 zł;850,60 zł
25.02.2026;Gruszki;11 081,00 zł;4 321,60 zł
25.08.2026;Jabłka;4 596,00 zł;3 538,90 zł
30.06.2026;Pomidory;10 998,00 zł;7 918,60 zł
17.09.2026;Pomidory;6 400,00 zł;2 048,00 zł
9.07.2026;Pomarańcze;10 423,00 zł;4 065,00 zł
15.08.2026;Pomidory;6 338,00 zł;3 929,60 zł
10.09.2026;Pomidory;4 944,00 zł;2 076,50 zł
24.12.2026;Banany;3 991,00 zł;1 556,50 zł
15.10.2026;Jabłka;1 524,00 zł;457,20 zł
18.04.2026;Banany;3 655,00 zł;2 522,00 zł
7.03.2026;Marchew;3 942,00 zł;2 483,50 zł
30.11.2026;Ziemniaki;11 367,00 zł;4 319,50 zł
23.09.2026;Gruszki;3 096,00 zł;1 640,90 zł
27.01.2026;Marchew;7 172,00 zł;4 231,50 zł
18.06.2026;Jabłka;11 322,00 zł;9 057,60 zł
22.02.2026;Gruszki;1 483,00 zł;711,80 zł
22.12.2026;Jabłka;1 930,00 zł;598,30 zł
15.10.2026;Pomarańcze;6 946,00 zł;3 334,10 zł
3.03.2026;Pomidory;8 232,00 zł;4 856,90 zł
25.05.2026;Banany;7 805,00 zł;6 166,00 zł
12.01.2026;Marchew;6 423,00 zł;2 376,50 zł
17.12.2026;Pomidory;1 003,00 zł;381,10 zł
6.08.2026;Pomarańcze;5 721,00 zł;4 233,50 zł
15.04.2026;Banany;934,00 zł;532,40 zł
8.08.2026;Pomidory;3 817,00 zł;2 213,90 zł
16.06.2026;Gruszki;10 589,00 zł;6 035,70 zł
1.11.2026;Pomarańcze;11 221,00 zł;7 630,30 zł
26.04.2026;Pomidory;11 184,00 zł;8 388,00 zł
28.11.2026;Jabłka;4 123,00 zł;1 814,10 zł
16.02.2026;Ziemniaki;9 856,00 zł;7 293,40 zł
28.10.2026;Ziemniaki;7 828,00 zł;3 914,00 zł
30.10.2026;Ziemniaki;4 832,00 zł;1 449,60 zł
13.05.2026;Ziemniaki;722,00 zł;505,40 zł
12.08.2026;Pomarańcze;1 152,00 zł;794,90 zł
18.03.2026;Banany;3 662,00 zł;1 574,70 zł
15.04.2026;Jabłka;628,00 zł;295,20 zł
7.11.2026;Gruszki;11 210,00 zł;7 734,90 zł
24.10.2026;Marchew;9 811,00 zł;7 162,00 zł
13.08.2026;Pomidory;4 625,00 zł;1 526,30 zł
17.01.2026;Gruszki;6 367,00 zł;3 820,20 zł
15.10.2026;Ziemniaki;7 934,00 zł;4 125,70 zł
1.12.2026;Gruszki;8 552,00 zł;5 558,80 zł
26.07.2026;Pomarańcze;10 920,00 zł;8 626,80 zł
2.03.2026;Ziemniaki;4 662,00 zł;2 097,90 zł
9.03.2026;Marchew;7 355,00 zł;3 015,60 zł
23.12.2026;Marchew;9 420,00 zł;3 108,60 zł
10.10.2026;Pomarańcze;4 249,00 zł;2 591,90 zł
4.07.2026;Banany;2 981,00 zł;1 013,50 zł
5.07.2026;Banany;577,00 zł;386,60 zł
28.12.2026;Jabłka;8 612,00 zł;3 186,40 zł
20.06.2026;Jabłka;1 913,00 zł;746,10 zł
29.12.2026;Jabłka;7 341,00 zł;5 065,30 zł
23.02.2026;Ziemniaki;4 522,00 zł;1 401,80 zł
15.11.2026;Gruszki;11 502,00 zł;7 706,30 zł
30.11.2026;Gruszki;7 470,00 zł;2 763,90 zł
18.04.2026;Pomarańcze;2 323,00 zł;1 347,30 zł
17.03.2026;Jabłka;1 564,00 zł;594,30 zł
17.03.2026;Ziemniaki;5 709,00 zł;4 338,80 zł
14.07.2026;Jabłka;4 484,00 zł;3 049,10 zł
1.12.2026;Gruszki;6 128,00 zł;4 228,30 zł
23.12.2026;Jabłka;6 733,00 zł;2 625,90 zł
24.03.2026;Jabłka;2 130,00 zł;958,50 zł
8.06.2026;Marchew;10 356,00 zł;8 284,80 zł
16.02.2026;Gruszki;3 896,00 zł;2 181,80 zł
2.06.2026;Jabłka;6 722,00 zł;5 310,40 zł
4.09.2026;Gruszki;6 239,00 zł;3 244,30 zł
5.07.2026;Gruszki;3 997,00 zł;2 518,10 zł
1.12.2026;Jabłka;11 526,00 zł;9 105,50 zł
21.08.2026;Gruszki;1 851,00 zł;1 129,10 zł
23.11.2026;Jabłka;940,00 zł;705,00 zł
23.04.2026;Gruszki;9 684,00 zł;6 391,40 zł
30.09.2026;Pomidory;10 652,00 zł;8 415,10 zł
27.04.2026;Banany;2 471,00 zł;1 507,30 zł
29.06.2026;Marchew;11 570,00 zł;8 099,00 zł
13.11.2026;Pomidory;1 783,00 zł;1 123,30 zł
15.04.2026;Jabłka;7 048,00 zł;4 017,40 zł
19.11.2026;Jabłka;1 024,00 zł;430,10 zł
10.07.2026;Ziemniaki;6 663,00 zł;2 332,10 zł
29.11.2026;Pomarańcze;5 649,00 zł;1 807,70 zł
28.10.2026;Banany;8 853,00 zł;3 806,80 zł
20.01.2026;Pomidory;6 455,00 zł;3 098,40 zł
5.09.2026;Ziemniaki;6 615,00 zł;2 579,90 zł
30.08.2026;Marchew;8 780,00 zł;4 126,60 zł
30.07.2026;Pomidory;3 584,00 zł;2 795,50 zł
28.01.2026;Pomarańcze;2 772,00 zł;1 219,70 zł
22.04.2026;Pomidory;6 652,00 zł;2 594,30 zł
19.08.2026;Gruszki;6 839,00 zł;2 462,00 zł
31.07.2026;Gruszki;9 301,00 zł;4 092,40 zł
26.02.2026;Pomarańcze;1 247,00 zł;673,40 zł
26.07.2026;Jabłka;3 072,00 zł;2 242,60 zł
11.06.2026;Pomarańcze;11 459,00 zł;4 354,40 zł
28.11.2026;Marchew;1 544,00 zł;663,90 zł
11.11.2026;Ziemniaki;10 929,00 zł;5 573,80 zł
1.03.2026;Jabłka;9 151,00 zł;4 758,50 zł
8.11.2026;Ziemniaki;6 920,00 zł;5 397,60 zł
3.03.2026;Pomidory;5 773,00 zł;3 463,80 zł
12.12.2026;Jabłka;11 330,00 zł;4 645,30 zł
19.01.2026;Ziemniaki;7 762,00 zł;3 492,90 zł
7.06.2026;Marchew;11 826,00 zł;7 923,40 zł
18.12.2026;Jabłka;4 238,00 zł;3 009,00 zł
13.12.2026;Marchew;7 331,00 zł;3 445,60 zł
11.05.2026;Marchew;2 128,00 zł;1 447,00 zł
21.08.2026;Pomidory;1 088,00 zł;859,50 zł
3.11.2026;Pomidory;4 863,00 zł;2 869,20 zł
11.03.2026;Jabłka;8 857,00 zł;4 428,50 zł
16.10.2026;Pomarańcze;6 718,00 zł;2 955,90 zł
14.04.2026;Jabłka;5 546,00 zł;3 383,10 zł
22.02.2026;Jabłka;1 148,00 zł;436,20 zł
19.11.2026;Gruszki;4 942,00 zł;1 581,40 zł
5.09.2026;Banany;11 743,00 zł;5 871,50 zł
16.09.2026;Pomarańcze;2 571,00 zł;1 671,20 zł
30.06.2026;Pomidory;4 338,00 zł;2 949,80 zł
23.08.2026;Pomidory;4 153,00 zł;2 367,20 zł
21.04.2026;Banany;3 082,00 zł;1 325,30 zł
12.03.2026;Banany;2 530,00 zł;1 340,90 zł
21.01.2026;Gruszki;11 436,00 zł;7 319,00 zł
