Data;Produkt;Przychód;Koszt
21.03.2026;Marchew;9 558,00 zł;6 595,00 zł
23.03.2026;Pomidory;562,00 zł;179,80 zł
23.11.2026;Pomarańcze;2 299,00 zł;1 471,40 zł
24.10.2026;Gruszki;5 343,00 zł;2 885,20 zł
3.11.2026;Banany;9 523,00 zł;6 094,70 zł
19.03.2026;Pomidory;8 109,00 zł;2 919,20 zł
21.09.2026;Marchew;5 789,00 zł;4 515,40 zł
6.05.2026;Banany;11 049,00 zł;6 408,40 zł
13.07.2026;Pomarańcze;7 223,00 zł;4 117,10 zł
28.08.2026;Pomarańcze;5 088,00 zł;3 459,80 zł
6.06.2026;Banany;1 505,00 zł;737,50 zł
2.02.2026;Jabłka;9 212,00 zł;4 974,50 zł
20.05.2026;Marchew;828,00 zł;347,80 zł
12.02.2026;Gruszki;2 746,00 zł;2 004,60 zł
18.07.2026;Pomarańcze;3 790,00 zł;2 349,80 zł
6.08.2026;Pomarańcze;2 793,00 zł;1 536,20 zł
1.03.2026;Marchew;1 948,00 zł;1 363,60 zł
29.05.2026;Ziemniaki;2 962,00 zł;1 777,20 zł
2.08.2026;Marchew;2 593,00 zł;1 374,30 zł
2.03.2026;Ziemniaki;3 277,00 zł;1 245,30 zł
2.03.2026;Marchew;3 149,00 zł;1 826,40 zł
5.09.2026;Gruszki;9 359,00 zł;4 211,60 zł
4.07.2026;Pomarańcze;11 485,00 zł;5 053,40 zł
11.10.2026;Banany;6 393,00 zł;4 283,30 zł
19.11.2026;Gruszki;3 023,00 zł;1 662,70 zł
21.11.2026;Pomarańcze;4 748,00 zł;2 896,30 zł
14.04.2026;Pomarańcze;7 187,00 zł;3 952,90 zł
13.03.2026;Pomidory;1 234,00 zł;937,80 zł
21.04.2026;Jabłka;2 945,00 zł;1 825,90 zł
3.10.2026;Jabłka;11 327,00 zł;8 721,80 zł
31.03.2026;Gruszki;10 671,00 zł;5 442,20 zł
30.05.2026;Ziemniaki;1 549,00 zł;557,60 zł
15.01.2026;Pomarańcze;9 375,00 zł;5 156,30 zł
28.09.2026;Banany;11 403,00 zł;6 499,70 zł
4.01.2026;Jabłka;3 665,00 zł;2 125,70 zł
2.01.2026;Marchew;7 985,00 zł;4 311,90 zł
17.05.2026;Ziemniaki;9 201,00 zł;3 036,30 zł
8.09.2026;Pomidory;5 930,00 zł;4 269,60 zł
19.09.2026;Gruszki;2 667,00 zł;1 280,20 zł
1.11.2026;Jabłka;4 762,00 zł;3 238,20 zł
5.04.2026;Pomidory;10 765,00 zł;3 444,80 zł
3.07.2026;Pomidory;6 851,00 zł;5 069,70 zł
23.09.2026;Pomarańcze;7 993,00 zł;2 477,80 zł
4.11.2026;Banany;7 097,00 zł;5 322,80 zł
19.12.2026;Ziemniaki;7 085,00 zł;3 471,70 zł
17.06.2026;Banany;5 015,00 zł;1 504,50 zł
19.03.2026;Banany;6 344,00 zł;3 679,50 zł
5.11.2026;Jabłka;1 057,00 zł;644,80 zł
16.10.2026;Pomarańcze;6 719,00 zł;5 173,60 zł
14.03.2026;Pomidory;9 339,00 zł;5 510,00 zł
28.08.2026;Jabłka;2 231,00 zł;1 450,20 zł
9.12.2026;Jabłka;9 618,00 zł;5 386,10 zł
13.07.2026;Ziemniaki;3 489,00 zł;1 535,20 zł
30.06.2026;Pomidory;2 940,00 zł;1 029,00 zł
7.03.2026;Ziemniaki;1 660,00 zł;1 112,20 zł
8.06.2026;Gruszki;10 198,00 zł;5 506,90 zł
16.05.2026;Pomarańcze;9 100,00 zł;5 551,00 zł
30.10.2026;Ziemniaki;2 099,00 zł;1 175,40 zł
6.09.2026;Jabłka;1 571,00 zł;502,70 zł
25.01.2026;Jabłka;11 738,00 zł;5 282,10 zł
24.11.2026;Banany;11 557,00 zł;7 396,50 zł
25.02.2026;Marchew;9 793,00 zł;5 092,40 zł
11.04.2026;Pomarańcze;6 927,00 zł;5 403,10 zł
6.06.2026;Marchew;2 968,00 zł;979,40 zł
10.11.2026;Jabłka;9 223,00 zł;5 441,60 zł
22.02.2026;Pomarańcze;8 173,00 zł;4 822,10 zł
17.08.2026;Pomidory;10 838,00 zł;3 684,90 zł
1.02.2026;Pomidory;6 608,00 zł;3 171,80 zł
30.12.2026;Pomidory;8 298,00 zł;2 572,40 zł
12.08.2026;Marchew;7 695,00 zł;3 385,80 zł
2.06.2026;Ziemniaki;8 343,00 zł;4 838,90 zł
21.10.2026;Ziemniaki;7 916,00 zł;5 145,40 zł
4.01.2026;Jabłka;8 288,00 zł;4 309,80 zł
22.10.2026;Pomarańcze;4 906,00 zł;3 875,70 zł
25.09.2026;Ziemniaki;1 942,00 zł;1 475,90 zł
13.09.2026;Pomarańcze;4 988,00 zł;1 895,40 zł
25.04.2026;Gruszki;8 273,00 zł;5 046,50 zł
26.10.2026;Banany;1 705,00 zł;1 091,20 zł
26.01.2026;Jabłka;6 374,00 zł;3 442,00 zł
10.04.2026;Pomidory;9 200,00 zł;4 508,00 zł
24.12.2026;Pomidory;9 713,00 zł;4 176,60 zł
7.09.2026;Pomarańcze;7 660,00 zł;4 136,40 zł
14.09.2026;Banany;9 819,00 zł;5 007,70 zł
7.08.2026;Pomidory;8 797,00 zł;3 694,70 zł
3.06.2026;Banany;3 018,00 zł;2 112,60 zł
9.03.2026;Pomarańcze;4 259,00 zł;1 661,00 zł
9.10.2026;Ziemniaki;5 013,00 zł;2 656,90 zł
19.09.2026;Banany;1 759,00 zł;791,60 zł
2.12.2026;Banany;11 166,00 zł;5 136,40 zł
2.06.2026;Pomidory;1 823,00 zł;911,50 zł
10.11.2026;Pomarańcze;9 566,00 zł;4 209,00 zł
12.04.2026;Gruszki;6 126,00 zł;3 859,40 zł
1.03.2026;Ziemniaki;5 211,00 zł;1 823,90 zł
19.02.2026;Pomarańcze;6 477,00 zł;2 849,90 zł
2.08.2026;Marchew;9 081,00 zł;5 085,40 zł
18.10.2026;Ziemniaki;11 558,00 zł;8 437,30 zł
9.08.2026;Marchew;11 499,00 zł;3 794,70 zł
7.12.2026;Gruszki;5 354,00 zł;3 265,90 zł
11.01.2026;Pomidory;7 588,00 zł;4 856,30 zł
17.01.2026;Jabłka;3 815,00 zł;2 212,70 zł
27.04.2026;Marchew;11 300,00 zł;6 441,00 zł
25.11.2026;Ziemniaki;6 036,00 zł;3 138,70 zł
23.06.2026;Gruszki;5 395,00 zł;2 373,80 zł
4.08.2026;Pomarańcze;1 847,00 zł;942,00 zł
26.06.2026;Banany;1 224,00 zł;771,10 zł
26.12.2026;Pomarańcze;10 436,00 zł;4 696,20 zł
1.08.2026;Gruszki;7 728,00 zł;2 318,40 zł
6.09.2026;Ziemniaki;6 056,00 zł;2 967,40 zł
28.04.2026;Marchew;11 249,00 zł;7 086,90 zł
24.12.2026;Jabłka;3 606,00 zł;1 730,90 zł
20.05.2026;Pomidory;2 583,00 zł;955,70 zł
27.10.2026;Jabłka;9 165,00 zł;6 965,40 zł
22.09.2026;Pomarańcze;7 759,00 zł;5 974,40 zł
14.08.2026;Gruszki;10 533,00 zł;4 950,50 zł
13.07.2026;Gruszki;7 678,00 zł;4 683,60 zł
14.12.2026;Ziemniaki;11 898,00 zł;4 521,20 zł
9.01.2026;Ziemniaki;7 214,00 zł;5 699,10 zł
16.01.2026;Gruszki;2 157,00 zł;776,50 zł
1.10.2026;Pomarańcze;2 879,00 zł;863,70 zł
4.01.2026;Marchew;5 840,00 zł;2 803,20 zł
2.06.2026;Marchew;1 836,00 zł;789,50 zł
5.03.2026;Jabłka;11 860,00 zł;4 506,80 zł
30.06.2026;Gruszki;6 429,00 zł;4 821,80 zł
10.07.2026;Ziemniaki;9 878,00 zł;5 235,30 zł
3.07.2026;Jabłka;6 026,00 zł;4 037,40 zł
2.11.2026;Marchew;8 253,00 zł;3 878,90 zł
1.01.2026;Gruszki;730,00 zł;459,90 zł
10.10.2026;Pomidory;7 584,00 zł;3 412,80 zł
26.01.2026;Jabłka;2 174,00 zł;1 478,30 zł
8.04.2026;Ziemniaki;8 427,00 zł;4 382,00 zł
1.04.2026;Pomarańcze;10 715,00 zł;7 286,20 zł
5.04.2026;Ziemniaki;1 201,00 zł;480,40 zł
9.10.2026;Marchew;9 629,00 zł;3 370,20 zł
26.05.2026;Jabłka;9 587,00 zł;5 272,90 zł
4.05.2026;Pomarańcze;710,00 zł;312,40 zł
15.10.2026;Marchew;9 925,00 zł;5 458,80 zł
1.02.2026;Pomidory;7 173,00 zł;2 438,80 zł
16.11.2026;Jabłka;6 060,00 zł;2 181,60 zł
28.11.2026;Gruszki;2 256,00 zł;1 669,40 zł
2.10.2026;Marchew;2 357,00 zł;1 697,00 zł
1.03.2026;Ziemniaki;5 267,00 zł;2 686,20 zł
9.02.2026;Pomidory;8 332,00 zł;2 832,90 zł
1.05.2026;Jabłka;7 715,00 zł;4 166,10 zł
14.04.2026;Ziemniaki;4 832,00 zł;2 802,60 zł
7.07.2026;Gruszki;5 295,00 zł;3 600,60 zł
11.07.2026;Ziemniaki;8 479,00 zł;4 833,00 zł
12.01.2026;Banany;8 920,00 zł;4 460,00 zł
11.10.2026;Ziemniaki;7 007,00 zł;2 872,90 zł
5.11.2026;Pomarańcze;6 198,00 zł;4 958,40 zł
28.12.2026;Pomidory;6 897,00 zł;2 551,90 zł
7.01.2026;Pomarańcze;6 582,00 zł;4 146,70 zł
19.06.2026;Jabłka;9 492,00 zł;4 366,30 zł
18.02.2026;Gruszki;11 931,00 zł;5 846,20 zł
12.01.2026;Marchew;8 331,00 zł;5 081,90 zł
6.12.2026;Pomidory;6 354,00 zł;4 320,70 zł
8.04.2026;Pomidory;4 412,00 zł;3 044,30 zł
27.01.2026;Ziemniaki;11 507,00 zł;6 213,80 zł
9.08.2026;Pomidory;7 915,00 zł;4 115,80 zł
17.11.2026;Pomidory;2 468,00 zł;987,20 zł
5.10.2026;Pomarańcze;8 611,00 zł;6 372,10 zł
27.08.2026;Pomarańcze;11 130,00 zł;7 568,40 zł
22.06.2026;Gruszki;5 138,00 zł;3 648,00 zł
25.11.2026;Banany;8 143,00 zł;4 885,80 zł
20.09.2026;Jabłka;9 527,00 zł;6 954,70 zł
17.07.2026;Gruszki;2 823,00 zł;1 976,10 zł
19.03.2026;Pomidory;10 949,00 zł;6 022,00 zł
18.01.2026;Pomidory;2 789,00 zł;1 812,90 zł
20.11.2026;Pomidory;7 781,00 zł;2 412,10 zł
12.03.2026;Banany;2 804,00 zł;1 654,40 zł
27.10.2026;Banany;3 741,00 zł;2 581,30 zł
31.10.2026;Pomidory;8 420,00 zł;5 809,80 zł
28.06.2026;Gruszki;5 150,00 zł;2 472,00 zł
5.04.2026;Pomarańcze;7 897,00 zł;6 238,60 zł
30.01.2026;Banany;11 486,00 zł;6 891,60 zł
2.01.2026;Ziemniaki;5 617,00 zł;1 685,10 zł
2.12.2026;Pomarańcze;6 813,00 zł;4 224,10 zł
19.07.2026;Banany;1 566,00 zł;1 033,60 zł
1.07.2026;Marchew;4 522,00 zł;2 261,00 zł
12.12.2026;Pomidory;2 550,00 zł;867,00 zł
18.11.2026;Gruszki;9 920,00 zł;3 769,60 zł
18.03.2026;Pomidory;7 569,00 zł;2 573,50 zł
30.12.2026;Marchew;9 346,00 zł;5 888,00 zł
2.05.2026;Pomidory;11 702,00 zł;9 361,60 zł
23.10.2026;Banany;7 594,00 zł;3 797,00 zł
27.06.2026;Gruszki;10 029,00 zł;3 209,30 zł
30.01.2026;Pomarańcze;4 597,00 zł;2 390,40 zł
19.07.2026;Marchew;11 062,00 zł;7 522,20 zł
15.08.2026;Marchew;5 762,00 zł;2 592,90 zł
14.02.2026;Ziemniaki;10 314,00 zł;4 331,90 zł
19.12.2026;Ziemniaki;1 677,00 zł;805,00 zł
7.02.2026;Marchew;10 546,00 zł;7 698,60 zł
9.09.2026;Ziemniaki;9 135,00 zł;5 937,80 zł
11.10.2026;Pomarańcze;4 395,00 zł;3 384,20 zł
10.08.2026;Marchew;9 696,00 zł;4 654,10 zł
22.09.2026;Banany;8 819,00 zł;5 203,20 zł
8.06.2026;Pomidory;2 854,00 zł;1 512,60 zł
31.07.2026;Jabłka;6 170,00 zł;4 627,50 zł
4.10.2026;Banany;8 453,00 zł;3 043,10 zł
19.03.2026;Banany;3 155,00 zł;1 293,60 zł
15.10.2026;Jabłka;8 829,00 zł;4 414,50 zł
8.04.2026;Pomarańcze;6 470,00 zł;2 976,20 zł
11.09.2026;Gruszki;5 284,00 zł;2 589,20 zł
31.01.2026;Marchew;10 672,00 zł;5 656,20 zł
18.02.2026;Banany;9 818,00 zł;7 069,00 zł
11.05.2026;Jabłka;5 402,00 zł;2 701,00 zł
26.08.2026;Gruszki;7 712,00 zł;4 858,60 zł
30.06.2026;Pomarańcze;4 953,00 zł;3 368,00 zł
13.07.2026;Pomarańcze;2 828,00 zł;1 470,60 zł
15.01.2026;Marchew;1 834,00 zł;1 173,80 zł
11.07.2026;Jabłka;4 331,00 zł;3 075,00 zł
9.01.2026;Jabłka;5 753,00 zł;2 703,90 zł
23.03.2026;Marchew;9 984,00 zł;4 592,60 zł
24.03.2026;Marchew;6 047,00 zł;2 358,30 zł
15.10.2026;Marchew;11 758,00 zł;8 113,00 zł
25.07.2026;Pomarańcze;4 292,00 zł;2 017,20 zł
30.07.2026;Pomarańcze;11 842,00 zł;8 999,90 zł
24.03.2026;Marchew;9 020,00 zł;4 149,20 zł
29.09.2026;Gruszki;9 709,00 zł;3 786,50 zł
8.07.2026;Ziemniaki;3 625,00 zł;1 558,80 zł
12.09.2026;Gruszki;6 211,00 zł;3 229,70 zł
1.08.2026;Ziemniaki;7 937,00 zł;4 682,80 zł
21.05.2026;Gruszki;5 973,00 zł;4 479,80 zł
12.12.2026;Jabłka;4 034,00 zł;3 186,90 zł
26.03.2026;Marchew;2 644,00 zł;1 374,90 zł
11.07.2026;Banany;4 042,00 zł;2 182,70 zł
15.01.2026;Pomidory;7 584,00 zł;5 081,30 zł
16.12.2026;Ziemniaki;6 801,00 zł;3 672,50 zł
6.04.2026;Jabłka;4 432,00 zł;3 102,40 zł
3.06.2026;Gruszki;6 882,00 zł;3 922,70 zł
28.03.2026;Banany;7 993,00 zł;6 074,70 zł
17.09.2026;Pomidory;7 226,00 zł;5 347,20 zł
16.01.2026;Marchew;10 556,00 zł;4 855,80 zł
13.11.2026;Marchew;5 243,00 zł;2 569,10 zł
10.08.2026;Ziemniaki;10 283,00 zł;3 496,20 zł
19.06.2026;Pomidory;7 760,00 zł;6 130,40 zł
15.05.2026;Banany;2 728,00 zł;845,70 zł
4.04.2026;Pomidory;875,00 zł;341,30 zł
1.01.2026;Ziemniaki;5 128,00 zł;1 692,20 zł
15.01.2026;Gruszki;7 553,00 zł;2 643,60 zł
29.06.2026;Pomidory;10 872,00 zł;4 131,40 zł
2.11.2026;Pomidory;9 817,00 zł;5 006,70 zł
18.08.2026;Jabłka;5 714,00 zł;2 685,60 zł
18.12.2026;Pomidory;4 587,00 zł;2 477,00 zł
27.05.2026;Marchew;2 006,00 zł;742,20 zł
11.05.2026;Ziemniaki;4 127,00 zł;2 022,20 zł
4.05.2026;Marchew;9 760,00 zł;4 196,80 zł
6.02.2026;Gruszki;11 803,00 zł;5 901,50 zł
8.11.2026;Pomarańcze;3 980,00 zł;1 432,80 zł
17.03.2026;Marchew;6 824,00 zł;2 524,90 zł
29.04.2026;Ziemniaki;6 757,00 zł;3 108,20 zł
15.08.2026;Gruszki;9 457,00 zł;3 026,20 zł
6.10.2026;Marchew;8 093,00 zł;3 156,30 zł
28.07.2026;Banany;4 972,00 zł;1 591,00 zł
