Data;Produkt;Przychód;Koszt
22.05.2026;Pomidory;8 390,00 zł;3 020,40 zł
4.07.2026;Ziemniaki;3 550,00 zł;1 739,50 zł
7.09.2026;Jabłka;3 306,00 zł;1 884,40 zł
15.06.2026;Jabłka;1 897,00 zł;664,00 zł
18.08.2026;Pomidory;9 669,00 zł;4 061,00 zł
31.12.2026;Marchew;587,00 zł;352,20 zł
20.11.2026;Marchew;8 724,00 zł;6 106,80 zł
2.08.2026;Gruszki;4 026,00 zł;1 731,20 zł
15.03.2026;Ziemniaki;9 737,00 zł;3 018,50 zł
6.09.2026;Pomarańcze;6 933,00 zł;5 061,10 zł
1.03.2026;Marchew;3 804,00 zł;1 369,40 zł
9.01.2026;Jabłka;9 239,00 zł;6 005,40 zł
11.07.2026;Ziemniaki;10 461,00 zł;8 055,00 zł
4.12.2026;Marchew;2 049,00 zł;778,60 zł
1.02.2026;Marchew;7 985,00 zł;3 513,40 zł
26.10.2026;Ziemniaki;6 638,00 zł;2 124,20 zł
15.10.2026;Gruszki;8 604,00 zł;4 388,00 zł
13.12.2026;Pomarańcze;1 904,00 zł;1 142,40 zł
1.09.2026;Ziemniaki;9 556,00 zł;7 358,10 zł
22.07.2026;Pomidory;4 098,00 zł;1 721,20 zł
23.04.2026;Gruszki;8 065,00 zł;5 242,30 zł
17.09.2026;Pomidory;2 799,00 zł;1 791,40 zł
21.02.2026;Pomarańcze;2 041,00 zł;1 163,40 zł
7.06.2026;Gruszki;2 297,00 zł;804,00 zł
3.06.2026;Ziemniaki;8 797,00 zł;5 366,20 zł
11.04.2026;Pomidory;9 452,00 zł;4 537,00 zł
12.06.2026;Marchew;3 868,00 zł;1 199,10 zł
7.11.2026;Pomidory;7 032,00 zł;5 414,60 zł
12.12.2026;Pomidory;1 326,00 zł;742,60 zł
25.02.2026;Banany;5 548,00 zł;3 328,80 zł
16.01.2026;Banany;4 429,00 zł;1 993,10 zł
28.11.2026;Jabłka;7 270,00 zł;3 271,50 zł
20.04.2026;Pomarańcze;2 631,00 zł;2 025,90 zł
14.03.2026;Pomarańcze;9 945,00 zł;7 061,00 zł
31.01.2026;Pomidory;9 232,00 zł;4 339,00 zł
13.04.2026;Gruszki;11 783,00 zł;3 652,70 zł
22.05.2026;Gruszki;5 393,00 zł;4 098,70 zł
7.02.2026;Gruszki;9 619,00 zł;5 771,40 zł
22.12.2026;Pomarańcze;6 833,00 zł;2 254,90 zł
4.04.2026;Pomarańcze;8 467,00 zł;4 487,50 zł
5.06.2026;Marchew;9 990,00 zł;7 592,40 zł
5.08.2026;Pomidory;4 708,00 zł;3 013,10 zł
31.12.2026;Ziemniaki;6 750,00 zł;4 185,00 zł
14.12.2026;Jabłka;6 811,00 zł;4 222,80 zł
4.01.2026;Gruszki;7 862,00 zł;3 459,30 zł
4.06.2026;Marchew;4 535,00 zł;1 451,20 zł
12.10.2026;Pomarańcze;508,00 zł;345,40 zł
24.06.2026;Jabłka;11 125,00 zł;8 566,30 zł
12.02.2026;Pomarańcze;7 622,00 zł;4 039,70 zł
1.05.2026;Pomarańcze;2 669,00 zł;1 521,30 zł
20.08.2026;Gruszki;2 831,00 zł;1 104,10 zł
23.02.2026;Banany;7 956,00 zł;5 648,80 zł
4.09.2026;Marchew;8 738,00 zł;6 204,00 zł
8.01.2026;Ziemniaki;5 332,00 zł;4 052,30 zł
28.02.2026;Marchew;6 331,00 zł;2 089,20 zł
21.12.2026;Ziemniaki;8 327,00 zł;3 247,50 zł
27.05.2026;Marchew;5 343,00 zł;3 312,70 zł
28.03.2026;Marchew;11 943,00 zł;8 001,80 zł
9.04.2026;Pomidory;7 310,00 zł;2 924,00 zł
14.02.2026;Ziemniaki;10 465,00 zł;3 139,50 zł
1.11.2026;Pomarańcze;5 135,00 zł;3 748,60 zł
