Data;Produkt;Przychód;Koszt
3.07.2026;Ziemniaki;9 169,00 zł;4 034,40 zł
16.01.2026;Pomidory;3 502,00 zł;2 416,40 zł
16.12.2026;Pomarańcze;1 211,00 zł;726,60 zł
16.02.2026;Marchew;5 557,00 zł;4 223,30 zł
18.05.2026;Ziemniaki;561,00 zł;314,20 zł
7.03.2026;Pomarańcze;11 847,00 zł;6 397,40 zł
20.07.2026;Marchew;5 125,00 zł;2 972,50 zł
17.11.2026;Ziemniaki;10 340,00 zł;5 583,60 zł
22.11.2026;Ziemniaki;6 771,00 zł;4 062,60 zł
21.03.2026;Pomarańcze;11 729,00 zł;7 272,00 zł
25.11.2026;Marchew;3 633,00 zł;1 707,50 zł
16.06.2026;Jabłka;10 096,00 zł;3 533,60 zł
17.05.2026;Pomidory;9 752,00 zł;3 023,10 zł
8.09.2026;Ziemniaki;1 823,00 zł;1 075,60 zł
20.02.2026;Pomarańcze;11 381,00 zł;6 714,80 zł
5.01.2026;Gruszki;8 785,00 zł;2 899,10 zł
23.09.2026;Banany;11 073,00 zł;8 194,00 zł
5.04.2026;Marchew;11 657,00 zł;4 662,80 zł
20.01.2026;Banany;7 862,00 zł;4 953,10 zł
26.04.2026;Gruszki;3 792,00 zł;2 768,20 zł
10.02.2026;Pomidory;4 054,00 zł;2 027,00 zł
16.07.2026;Jabłka;8 247,00 zł;4 288,40 zł
23.04.2026;Marchew;9 008,00 zł;7 206,40 zł
27.12.2026;Gruszki;4 047,00 zł;1 537,90 zł
28.12.2026;Marchew;9 438,00 zł;6 984,10 zł
17.05.2026;Pomidory;7 123,00 zł;4 986,10 zł
6.07.2026;Pomidory;11 306,00 zł;4 070,20 zł
25.09.2026;Banany;3 493,00 zł;1 502,00 zł
15.02.2026;Banany;6 190,00 zł;3 280,70 zł
21.04.2026;Jabłka;2 071,00 zł;1 284,00 zł
9.02.2026;Pomarańcze;3 981,00 zł;1 672,00 zł
21.03.2026;Ziemniaki;7 825,00 zł;3 208,30 zł
18.10.2026;Banany;3 202,00 zł;1 729,10 zł
28.06.2026;Banany;9 003,00 zł;3 421,10 zł
17.01.2026;Banany;9 320,00 zł;4 846,40 zł
3.02.2026;Marchew;9 767,00 zł;4 297,50 zł
18.10.2026;Pomarańcze;4 157,00 zł;1 621,20 zł
29.03.2026;Banany;11 221,00 zł;4 039,60 zł
11.11.2026;Ziemniaki;6 090,00 zł;2 253,30 zł
9.04.2026;Banany;875,00 zł;595,00 zł
9.07.2026;Banany;5 390,00 zł;3 557,40 zł
20.02.2026;Gruszki;4 492,00 zł;2 919,80 zł
23.11.2026;Pomarańcze;7 464,00 zł;5 000,90 zł
3.08.2026;Banany;10 435,00 zł;6 469,70 zł
5.08.2026;Pomidory;11 714,00 zł;4 099,90 zł
14.10.2026;Pomidory;9 431,00 zł;5 092,70 zł
17.01.2026;Gruszki;7 672,00 zł;3 375,70 zł
21.09.2026;Marchew;824,00 zł;601,50 zł
21.05.2026;Pomidory;5 799,00 zł;1 913,70 zł
12.04.2026;Marchew;2 923,00 zł;1 520,00 zł
9.02.2026;Marchew;7 955,00 zł;6 125,40 zł
5.02.2026;Marchew;4 827,00 zł;2 654,90 zł
14.04.2026;Jabłka;7 996,00 zł;3 758,10 zł
31.12.2026;Pomidory;10 082,00 zł;3 629,50 zł
27.02.2026;Ziemniaki;11 902,00 zł;5 593,90 zł
17.02.2026;Gruszki;5 752,00 zł;2 530,90 zł
15.05.2026;Pomidory;9 432,00 zł;5 281,90 zł
11.06.2026;Banany;6 739,00 zł;3 302,10 zł
17.06.2026;Banany;2 343,00 zł;1 054,40 zł
8.01.2026;Pomarańcze;1 080,00 zł;745,20 zł
24.07.2026;Marchew;4 478,00 zł;1 477,70 zł
1.10.2026;Pomarańcze;9 787,00 zł;3 523,30 zł
12.04.2026;Pomidory;9 463,00 zł;5 015,40 zł
13.06.2026;Banany;4 095,00 zł;2 416,10 zł
28.04.2026;Gruszki;6 712,00 zł;2 886,20 zł
13.08.2026;Marchew;5 883,00 zł;2 412,00 zł
22.11.2026;Gruszki;695,00 zł;236,30 zł
21.09.2026;Gruszki;7 435,00 zł;5 130,20 zł
7.02.2026;Jabłka;10 437,00 zł;7 305,90 zł
12.10.2026;Pomarańcze;9 670,00 zł;7 252,50 zł
26.06.2026;Banany;5 555,00 zł;3 110,80 zł
7.08.2026;Pomarańcze;8 376,00 zł;4 355,50 zł
13.05.2026;Jabłka;7 334,00 zł;3 960,40 zł
9.07.2026;Marchew;1 388,00 zł;1 054,90 zł
21.06.2026;Gruszki;918,00 zł;661,00 zł
28.01.2026;Marchew;4 603,00 zł;1 380,90 zł
23.12.2026;Pomidory;6 282,00 zł;4 397,40 zł
1.12.2026;Pomidory;3 658,00 zł;2 853,20 zł
27.02.2026;Pomidory;2 979,00 zł;1 549,10 zł
7.12.2026;Banany;5 728,00 zł;4 009,60 zł
20.03.2026;Pomidory;6 988,00 zł;2 655,40 zł
12.11.2026;Ziemniaki;5 365,00 zł;3 487,30 zł
26.01.2026;Ziemniaki;1 647,00 zł;971,70 zł
2.10.2026;Pomidory;11 663,00 zł;4 898,50 zł
19.11.2026;Gruszki;10 425,00 zł;6 255,00 zł
13.09.2026;Ziemniaki;5 066,00 zł;2 938,30 zł
14.11.2026;Marchew;10 502,00 zł;5 041,00 zł
24.04.2026;Pomarańcze;9 121,00 zł;5 199,00 zł
29.07.2026;Banany;9 595,00 zł;4 605,60 zł
31.07.2026;Banany;988,00 zł;731,10 zł
26.05.2026;Jabłka;3 522,00 zł;1 972,30 zł
27.08.2026;Pomarańcze;8 951,00 zł;2 953,80 zł
30.06.2026;Pomidory;4 766,00 zł;2 001,70 zł
3.11.2026;Marchew;7 918,00 zł;5 859,30 zł
30.04.2026;Banany;2 973,00 zł;1 813,50 zł
9.08.2026;Marchew;8 512,00 zł;2 553,60 zł
7.04.2026;Pomidory;9 127,00 zł;6 754,00 zł
6.04.2026;Gruszki;7 944,00 zł;5 401,90 zł
30.04.2026;Ziemniaki;9 829,00 zł;3 341,90 zł
11.07.2026;Marchew;8 964,00 zł;5 826,60 zł
24.06.2026;Marchew;5 613,00 zł;2 862,60 zł
27.04.2026;Marchew;813,00 zł;487,80 zł
26.08.2026;Gruszki;6 822,00 zł;2 114,80 zł
26.05.2026;Banany;2 463,00 zł;1 748,70 zł
1.03.2026;Ziemniaki;11 832,00 zł;4 496,20 zł
24.08.2026;Pomidory;11 567,00 zł;6 824,50 zł
8.11.2026;Gruszki;3 107,00 zł;1 739,90 zł
11.02.2026;Jabłka;10 157,00 zł;8 024,00 zł
25.07.2026;Ziemniaki;1 064,00 zł;702,20 zł
3.09.2026;Pomidory;3 247,00 zł;2 143,00 zł
25.12.2026;Gruszki;11 907,00 zł;5 120,00 zł
18.08.2026;Ziemniaki;6 742,00 zł;3 775,50 zł
21.06.2026;Ziemniaki;3 211,00 zł;2 119,30 zł
21.05.2026;Jabłka;11 387,00 zł;7 970,90 zł
13.04.2026;Pomarańcze;5 807,00 zł;4 064,90 zł
13.05.2026;Jabłka;10 985,00 zł;4 284,20 zł
26.10.2026;Gruszki;643,00 zł;270,10 zł
28.04.2026;Jabłka;1 178,00 zł;942,40 zł
12.04.2026;Gruszki;6 537,00 zł;4 968,10 zł
11.01.2026;Ziemniaki;11 739,00 zł;4 813,00 zł
11.08.2026;Pomarańcze;11 934,00 zł;9 308,50 zł
20.01.2026;Gruszki;8 360,00 zł;3 176,80 zł
30.05.2026;Banany;11 716,00 zł;7 146,80 zł
18.02.2026;Ziemniaki;6 345,00 zł;1 967,00 zł
5.02.2026;Pomarańcze;3 010,00 zł;1 745,80 zł
5.09.2026;Banany;7 326,00 zł;4 908,40 zł
10.03.2026;Jabłka;6 933,00 zł;2 981,20 zł
20.07.2026;Pomarańcze;5 916,00 zł;2 070,60 zł
14.12.2026;Pomarańcze;1 035,00 zł;641,70 zł
7.07.2026;Marchew;3 168,00 zł;1 330,60 zł
8.04.2026;Ziemniaki;6 170,00 zł;4 689,20 zł
29.05.2026;Banany;5 381,00 zł;1 668,10 zł
11.12.2026;Jabłka;11 988,00 zł;6 113,90 zł
21.08.2026;Pomarańcze;6 662,00 zł;4 596,80 zł
1.10.2026;Gruszki;7 764,00 zł;5 124,20 zł
13.02.2026;Pomidory;572,00 zł;308,90 zł
23.10.2026;Ziemniaki;6 166,00 zł;2 219,80 zł
13.07.2026;Ziemniaki;4 848,00 zł;3 733,00 zł
14.11.2026;Jabłka;10 743,00 zł;8 487,00 zł
23.11.2026;Banany;10 263,00 zł;3 694,70 zł
6.09.2026;Pomidory;2 016,00 zł;1 048,30 zł
14.05.2026;Marchew;11 816,00 zł;6 144,30 zł
7.05.2026;Pomarańcze;3 532,00 zł;2 260,50 zł
21.12.2026;Pomarańcze;5 980,00 zł;2 212,60 zł
26.09.2026;Ziemniaki;1 563,00 zł;1 109,70 zł
24.11.2026;Jabłka;10 929,00 zł;4 153,00 zł
23.07.2026;Ziemniaki;681,00 zł;408,60 zł
8.01.2026;Gruszki;11 008,00 zł;6 494,70 zł
4.01.2026;Ziemniaki;2 531,00 zł;1 290,80 zł
17.05.2026;Jabłka;10 739,00 zł;7 087,70 zł
22.10.2026;Banany;735,00 zł;323,40 zł
29.05.2026;Gruszki;10 204,00 zł;6 020,40 zł
28.03.2026;Gruszki;6 015,00 zł;4 391,00 zł
13.04.2026;Jabłka;5 752,00 zł;4 199,00 zł
5.03.2026;Jabłka;9 304,00 zł;3 070,30 zł
23.11.2026;Pomidory;7 182,00 zł;3 878,30 zł
7.10.2026;Ziemniaki;6 978,00 zł;2 442,30 zł
21.01.2026;Pomarańcze;7 743,00 zł;6 194,40 zł
31.07.2026;Marchew;5 964,00 zł;1 848,80 zł
16.04.2026;Jabłka;6 794,00 zł;2 921,40 zł
22.01.2026;Jabłka;3 885,00 zł;1 204,40 zł
6.10.2026;Gruszki;2 443,00 zł;1 514,70 zł
13.12.2026;Pomarańcze;8 650,00 zł;2 595,00 zł
18.03.2026;Ziemniaki;1 075,00 zł;408,50 zł
3.07.2026;Gruszki;11 337,00 zł;8 502,80 zł
23.01.2026;Banany;7 598,00 zł;2 963,20 zł
14.11.2026;Pomarańcze;4 481,00 zł;1 344,30 zł
16.04.2026;Pomarańcze;7 956,00 zł;2 784,60 zł
1.09.2026;Ziemniaki;2 159,00 zł;1 295,40 zł
1.09.2026;Gruszki;7 815,00 zł;5 861,30 zł
10.11.2026;Ziemniaki;9 406,00 zł;4 703,00 zł
15.06.2026;Jabłka;5 655,00 zł;1 809,60 zł
19.02.2026;Pomidory;11 665,00 zł;5 249,30 zł
4.02.2026;Marchew;3 061,00 zł;1 499,90 zł
1.07.2026;Ziemniaki;9 223,00 zł;6 917,30 zł
2.03.2026;Pomarańcze;7 475,00 zł;5 830,50 zł
15.11.2026;Gruszki;3 686,00 zł;1 769,30 zł
16.01.2026;Marchew;1 644,00 zł;1 035,70 zł
23.06.2026;Gruszki;11 756,00 zł;4 702,40 zł
21.05.2026;Pomidory;3 354,00 zł;1 341,60 zł
6.09.2026;Jabłka;11 565,00 zł;6 592,10 zł
31.10.2026;Pomidory;8 539,00 zł;6 575,00 zł
16.03.2026;Gruszki;1 878,00 zł;732,40 zł
3.06.2026;Pomarańcze;8 480,00 zł;6 614,40 zł
18.05.2026;Pomidory;9 488,00 zł;5 882,60 zł
2.07.2026;Gruszki;7 236,00 zł;2 387,90 zł
7.03.2026;Jabłka;1 168,00 zł;876,00 zł
18.08.2026;Ziemniaki;3 155,00 zł;2 334,70 zł
23.09.2026;Ziemniaki;4 991,00 zł;3 643,40 zł
2.11.2026;Jabłka;3 202,00 zł;1 985,20 zł
15.04.2026;Jabłka;8 817,00 zł;4 673,00 zł
9.09.2026;Gruszki;4 922,00 zł;3 839,20 zł
4.02.2026;Jabłka;11 035,00 zł;3 310,50 zł
7.01.2026;Banany;9 621,00 zł;5 099,10 zł
24.07.2026;Ziemniaki;4 028,00 zł;2 094,60 zł
30.04.2026;Pomidory;5 425,00 zł;3 200,80 zł
23.11.2026;Gruszki;8 233,00 zł;3 540,20 zł
6.01.2026;Gruszki;9 815,00 zł;3 042,70 zł
27.02.2026;Pomidory;4 261,00 zł;2 769,70 zł
20.11.2026;Gruszki;992,00 zł;476,20 zł
7.10.2026;Gruszki;5 121,00 zł;1 587,50 zł
18.05.2026;Banany;10 628,00 zł;3 613,50 zł
25.11.2026;Banany;6 961,00 zł;4 107,00 zł
4.10.2026;Pomidory;903,00 zł;316,10 zł
12.02.2026;Marchew;3 927,00 zł;2 670,40 zł
12.11.2026;Ziemniaki;5 236,00 zł;1 675,50 zł
12.05.2026;Pomidory;4 116,00 zł;2 757,70 zł
9.05.2026;Pomarańcze;1 726,00 zł;742,20 zł
4.07.2026;Marchew;3 143,00 zł;1 948,70 zł
21.05.2026;Marchew;5 505,00 zł;3 082,80 zł
16.09.2026;Jabłka;9 163,00 zł;2 748,90 zł
2.05.2026;Gruszki;4 451,00 zł;3 026,70 zł
2.07.2026;Pomarańcze;11 243,00 zł;8 319,80 zł
1.05.2026;Jabłka;2 358,00 zł;1 744,90 zł
8.04.2026;Jabłka;11 398,00 zł;6 496,90 zł
7.07.2026;Marchew;8 168,00 zł;4 165,70 zł
8.11.2026;Ziemniaki;3 937,00 zł;2 874,00 zł
6.03.2026;Pomarańcze;9 201,00 zł;4 876,50 zł
22.08.2026;Pomidory;7 211,00 zł;3 100,70 zł
3.10.2026;Jabłka;947,00 zł;653,40 zł
20.07.2026;Marchew;662,00 zł;496,50 zł
13.10.2026;Jabłka;3 631,00 zł;1 851,80 zł
11.09.2026;Marchew;2 813,00 zł;1 997,20 zł
12.01.2026;Pomidory;1 535,00 zł;875,00 zł
15.02.2026;Jabłka;5 938,00 zł;2 731,50 zł
5.06.2026;Ziemniaki;6 320,00 zł;4 929,60 zł
2.02.2026;Pomidory;10 067,00 zł;6 241,50 zł
3.03.2026;Pomarańcze;8 730,00 zł;4 015,80 zł
22.04.2026;Pomarańcze;3 467,00 zł;1 802,80 zł
12.06.2026;Jabłka;4 101,00 zł;3 075,80 zł
12.07.2026;Jabłka;8 495,00 zł;6 116,40 zł
16.08.2026;Pomarańcze;9 040,00 zł;3 706,40 zł
16.02.2026;Marchew;8 886,00 zł;4 265,30 zł
27.01.2026;Jabłka;5 359,00 zł;3 965,70 zł
9.07.2026;Pomarańcze;3 184,00 zł;1 337,30 zł
26.11.2026;Gruszki;5 406,00 zł;2 648,90 zł
13.05.2026;Pomidory;6 535,00 zł;4 182,40 zł
25.12.2026;Pomarańcze;1 973,00 zł;966,80 zł
25.07.2026;Ziemniaki;3 863,00 zł;2 858,60 zł
3.01.2026;Gruszki;4 426,00 zł;1 814,70 zł
23.05.2026;Pomidory;3 130,00 zł;1 408,50 zł
18.11.2026;Marchew;6 349,00 zł;1 904,70 zł
26.01.2026;Banany;8 025,00 zł;6 339,80 zł
22.02.2026;Gruszki;4 041,00 zł;2 465,00 zł
12.08.2026;Gruszki;10 975,00 zł;3 731,50 zł
4.06.2026;Marchew;9 853,00 zł;7 192,70 zł
17.10.2026;Pomidory;4 807,00 zł;1 826,70 zł
29.11.2026;Marchew;1 135,00 zł;874,00 zł
22.02.2026;Banany;6 115,00 zł;2 140,30 zł
6.11.2026;Jabłka;11 538,00 zł;6 230,50 zł
12.05.2026;Banany;7 285,00 zł;3 351,10 zł
18.01.2026;Pomidory;8 834,00 zł;5 653,80 zł
3.01.2026;Gruszki;8 608,00 zł;5 767,40 zł
30.11.2026;Gruszki;2 408,00 zł;1 878,20 zł
20.03.2026;Marchew;10 045,00 zł;6 529,30 zł
11.05.2026;Marchew;586,00 zł;211,00 zł
27.01.2026;Banany;6 468,00 zł;3 104,60 zł
8.10.2026;Banany;3 796,00 zł;1 404,50 zł
31.05.2026;Banany;7 455,00 zł;5 069,40 zł
5.08.2026;Pomidory;11 814,00 zł;4 725,60 zł
5.11.2026;Gruszki;9 949,00 zł;6 964,30 zł
20.07.2026;Marchew;9 586,00 zł;6 901,90 zł
22.08.2026;Gruszki;11 447,00 zł;8 585,30 zł
2.02.2026;Pomarańcze;4 052,00 zł;2 350,20 zł
23.12.2026;Pomidory;4 073,00 zł;3 095,50 zł
16.10.2026;Pomarańcze;4 542,00 zł;1 498,90 zł
29.11.2026;Banany;6 562,00 zł;1 968,60 zł
18.04.2026;Gruszki;3 340,00 zł;2 404,80 zł
4.04.2026;Pomarańcze;4 856,00 zł;3 399,20 zł
22.03.2026;Pomarańcze;1 097,00 zł;482,70 zł
25.03.2026;Marchew;5 013,00 zł;3 258,50 zł
17.04.2026;Banany;11 779,00 zł;8 009,70 zł
11.05.2026;Pomarańcze;9 970,00 zł;5 882,30 zł
25.11.2026;Pomidory;2 336,00 zł;1 144,60 zł
14.07.2026;Pomarańcze;1 179,00 zł;754,60 zł
21.10.2026;Pomidory;10 143,00 zł;4 462,90 zł
21.07.2026;Pomarańcze;6 886,00 zł;3 305,30 zł
11.03.2026;Gruszki;7 041,00 zł;3 872,60 zł
12.03.2026;Marchew;2 592,00 zł;803,50 zł
26.03.2026;Banany;7 095,00 zł;4 895,60 zł
23.08.2026;Banany;611,00 zł;268,80 zł
6.08.2026;Marchew;7 917,00 zł;3 325,10 zł
16.09.2026;Jabłka;5 896,00 zł;2 771,10 zł
17.09.2026;Jabłka;3 080,00 zł;2 279,20 zł
27.10.2026;Ziemniaki;4 123,00 zł;2 886,10 zł
31.12.2026;Banany;3 848,00 zł;2 886,00 zł
16.05.2026;Jabłka;2 629,00 zł;1 840,30 zł
1.03.2026;Jabłka;6 152,00 zł;3 814,20 zł
18.12.2026;Banany;10 692,00 zł;4 918,30 zł
28.09.2026;Jabłka;6 571,00 zł;4 994,00 zł
20.03.2026;Banany;1 546,00 zł;943,10 zł
8.10.2026;Pomarańcze;6 046,00 zł;2 418,40 zł
30.09.2026;Gruszki;1 285,00 zł;424,10 zł
26.01.2026;Gruszki;11 797,00 zł;4 600,80 zł
27.04.2026;Gruszki;6 869,00 zł;5 357,80 zł
7.03.2026;Pomidory;10 221,00 zł;4 292,80 zł
7.04.2026;Gruszki;7 747,00 zł;5 268,00 zł
18.06.2026;Gruszki;11 710,00 zł;9 016,70 zł
20.04.2026;Banany;4 504,00 zł;3 333,00 zł
23.11.2026;Gruszki;7 779,00 zł;4 356,20 zł
17.08.2026;Gruszki;3 910,00 zł;1 368,50 zł
25.03.2026;Pomarańcze;7 183,00 zł;3 591,50 zł
7.11.2026;Pomidory;8 392,00 zł;4 615,60 zł
1.08.2026;Banany;1 838,00 zł;845,50 zł
15.07.2026;Banany;6 619,00 zł;3 243,30 zł
1.07.2026;Ziemniaki;6 502,00 zł;4 941,50 zł
16.02.2026;Gruszki;1 462,00 zł;994,20 zł
23.11.2026;Pomarańcze;2 485,00 zł;1 441,30 zł
13.02.2026;Pomidory;5 242,00 zł;1 729,90 zł
22.07.2026;Jabłka;11 853,00 zł;7 348,90 zł
8.02.2026;Banany;9 590,00 zł;5 466,30 zł
14.08.2026;Ziemniaki;5 229,00 zł;1 725,60 zł
4.05.2026;Banany;5 315,00 zł;3 720,50 zł
10.07.2026;Banany;7 624,00 zł;2 439,70 zł
2.04.2026;Jabłka;2 333,00 zł;1 679,80 zł
7.02.2026;Pomidory;5 220,00 zł;3 236,40 zł
19.01.2026;Pomarańcze;5 092,00 zł;3 513,50 zł
23.10.2026;Jabłka;8 131,00 zł;4 634,70 zł
10.07.2026;Pomarańcze;3 163,00 zł;2 403,90 zł
15.11.2026;Jabłka;6 665,00 zł;4 998,80 zł
20.06.2026;Pomidory;11 346,00 zł;6 013,40 zł
12.08.2026;Pomidory;6 843,00 zł;2 874,10 zł
18.10.2026;Ziemniaki;11 646,00 zł;8 501,60 zł
23.12.2026;Gruszki;9 757,00 zł;5 951,80 zł
25.03.2026;Pomarańcze;4 264,00 zł;3 240,60 zł
12.06.2026;Ziemniaki;10 452,00 zł;4 389,80 zł
1.07.2026;Banany;2 453,00 zł;1 692,60 zł
19.03.2026;Pomidory;7 230,00 zł;4 193,40 zł
15.04.2026;Gruszki;6 218,00 zł;3 979,50 zł
12.05.2026;Gruszki;5 614,00 zł;2 975,40 zł
25.12.2026;Marchew;6 029,00 zł;3 135,10 zł
17.05.2026;Ziemniaki;10 267,00 zł;6 570,90 zł
7.09.2026;Pomidory;8 057,00 zł;4 511,90 zł
26.01.2026;Pomidory;772,00 zł;525,00 zł
21.09.2026;Pomarańcze;6 540,00 zł;3 073,80 zł
30.10.2026;Gruszki;7 496,00 zł;4 572,60 zł
5.03.2026;Gruszki;4 973,00 zł;3 530,80 zł
6.05.2026;Banany;8 274,00 zł;5 626,30 zł
21.08.2026;Gruszki;9 927,00 zł;6 651,10 zł
21.05.2026;Jabłka;9 340,00 zł;3 549,20 zł
14.01.2026;Pomidory;11 143,00 zł;3 454,30 zł
5.11.2026;Pomarańcze;925,00 zł;407,00 zł
18.06.2026;Banany;9 975,00 zł;5 785,50 zł
9.02.2026;Pomidory;11 255,00 zł;6 077,70 zł
17.09.2026;Ziemniaki;2 149,00 zł;1 332,40 zł
20.08.2026;Ziemniaki;6 593,00 zł;4 944,80 zł
22.01.2026;Pomarańcze;11 736,00 zł;4 459,70 zł
1.02.2026;Pomidory;4 547,00 zł;2 319,00 zł
23.03.2026;Gruszki;8 239,00 zł;3 542,80 zł
29.07.2026;Marchew;9 280,00 zł;4 268,80 zł
26.10.2026;Banany;4 747,00 zł;1 756,40 zł
1.11.2026;Pomarańcze;831,00 zł;656,50 zł
1.07.2026;Gruszki;10 708,00 zł;6 210,60 zł
22.04.2026;Jabłka;6 409,00 zł;2 115,00 zł
4.07.2026;Pomarańcze;4 274,00 zł;3 205,50 zł
6.11.2026;Pomidory;8 865,00 zł;6 116,90 zł
9.04.2026;Jabłka;9 637,00 zł;2 891,10 zł
6.01.2026;Pomarańcze;7 091,00 zł;2 269,10 zł
22.01.2026;Ziemniaki;6 558,00 zł;5 246,40 zł
8.09.2026;Gruszki;3 859,00 zł;2 546,90 zł
15.03.2026;Pomidory;2 149,00 zł;1 482,80 zł
6.02.2026;Pomarańcze;2 632,00 zł;973,80 zł
26.09.2026;Gruszki;8 391,00 zł;3 608,10 zł
4.10.2026;Pomidory;6 882,00 zł;4 955,00 zł
29.09.2026;Ziemniaki;9 031,00 zł;3 431,80 zł
5.06.2026;Gruszki;4 020,00 zł;1 366,80 zł
21.12.2026;Marchew;1 111,00 zł;344,40 zł
2.01.2026;Jabłka;2 928,00 zł;1 698,20 zł
28.04.2026;Banany;8 813,00 zł;2 643,90 zł
10.04.2026;Jabłka;957,00 zł;497,60 zł
7.02.2026;Pomidory;11 033,00 zł;8 495,40 zł
11.07.2026;Ziemniaki;6 741,00 zł;2 831,20 zł
24.05.2026;Jabłka;4 033,00 zł;3 226,40 zł
21.04.2026;Pomarańcze;10 701,00 zł;5 778,50 zł
1.07.2026;Ziemniaki;11 556,00 zł;6 355,80 zł
9.07.2026;Banany;2 353,00 zł;1 270,60 zł
20.05.2026;Banany;5 250,00 zł;2 467,50 zł
17.04.2026;Pomidory;9 554,00 zł;3 248,40 zł
21.05.2026;Pomidory;10 373,00 zł;7 053,60 zł
22.05.2026;Banany;4 573,00 zł;1 920,70 zł
12.09.2026;Banany;11 467,00 zł;9 058,90 zł
6.01.2026;Banany;7 027,00 zł;2 248,60 zł
17.01.2026;Gruszki;11 486,00 zł;8 729,40 zł
16.06.2026;Pomarańcze;7 778,00 zł;5 444,60 zł
12.08.2026;Jabłka;11 861,00 zł;7 116,60 zł
23.01.2026;Banany;3 466,00 zł;2 460,90 zł
24.01.2026;Banany;8 112,00 zł;2 920,30 zł
1.03.2026;Gruszki;11 077,00 zł;3 766,20 zł
12.11.2026;Pomarańcze;1 067,00 zł;426,80 zł
21.10.2026;Gruszki;8 120,00 zł;5 521,60 zł
5.04.2026;Ziemniaki;5 729,00 zł;2 005,20 zł
20.09.2026;Pomidory;2 646,00 zł;793,80 zł
3.07.2026;Marchew;9 901,00 zł;7 425,80 zł
17.07.2026;Marchew;1 240,00 zł;384,40 zł
4.12.2026;Gruszki;6 221,00 zł;2 239,60 zł
5.05.2026;Pomarańcze;8 689,00 zł;4 431,40 zł
19.04.2026;Pomidory;8 801,00 zł;6 512,70 zł
25.04.2026;Pomidory;2 073,00 zł;1 160,90 zł
25.03.2026;Marchew;1 564,00 zł;954,00 zł
23.04.2026;Pomidory;9 599,00 zł;5 855,40 zł
26.02.2026;Banany;6 253,00 zł;3 251,60 zł
25.09.2026;Jabłka;11 399,00 zł;6 383,40 zł
26.02.2026;Ziemniaki;9 111,00 zł;6 924,40 zł
13.02.2026;Gruszki;6 441,00 zł;4 830,80 zł
8.02.2026;Pomidory;4 633,00 zł;1 528,90 zł
16.06.2026;Ziemniaki;7 070,00 zł;5 514,60 zł
6.04.2026;Ziemniaki;972,00 zł;690,10 zł
8.07.2026;Jabłka;6 204,00 zł;3 722,40 zł
14.02.2026;Gruszki;10 806,00 zł;7 456,10 zł
1.04.2026;Pomarańcze;9 079,00 zł;6 536,90 zł
2.03.2026;Marchew;3 450,00 zł;2 484,00 zł
1.04.2026;Marchew;4 669,00 zł;3 361,70 zł
31.01.2026;Marchew;10 496,00 zł;3 988,50 zł
26.05.2026;Jabłka;6 373,00 zł;4 078,70 zł
22.05.2026;Banany;5 661,00 zł;4 075,90 zł
17.10.2026;Pomarańcze;2 629,00 zł;1 209,30 zł
5.03.2026;Pomidory;6 764,00 zł;4 464,20 zł
14.12.2026;Pomidory;3 101,00 zł;1 240,40 zł
13.09.2026;Gruszki;5 363,00 zł;1 823,40 zł
6.02.2026;Ziemniaki;4 970,00 zł;1 988,00 zł
14.06.2026;Marchew;8 182,00 zł;5 645,60 zł
18.02.2026;Gruszki;1 634,00 zł;506,50 zł
19.03.2026;Jabłka;4 339,00 zł;1 388,50 zł
12.01.2026;Jabłka;3 548,00 zł;1 809,50 zł
27.09.2026;Jabłka;2 786,00 zł;1 365,10 zł
6.01.2026;Banany;880,00 zł;404,80 zł
5.03.2026;Marchew;11 363,00 zł;7 499,60 zł
13.06.2026;Gruszki;11 820,00 zł;6 855,60 zł
22.12.2026;Ziemniaki;2 896,00 zł;1 940,30 zł
19.04.2026;Banany;8 707,00 zł;5 659,60 zł
15.04.2026;Jabłka;4 007,00 zł;1 602,80 zł
19.09.2026;Jabłka;8 749,00 zł;3 674,60 zł
7.09.2026;Ziemniaki;2 384,00 zł;739,00 zł
16.06.2026;Marchew;9 654,00 zł;6 757,80 zł
22.04.2026;Pomarańcze;3 070,00 zł;1 013,10 zł
20.11.2026;Ziemniaki;6 201,00 zł;3 906,60 zł
31.08.2026;Ziemniaki;1 830,00 zł;1 061,40 zł
14.12.2026;Banany;9 320,00 zł;3 634,80 zł
14.08.2026;Ziemniaki;8 024,00 zł;3 691,00 zł
3.02.2026;Gruszki;8 539,00 zł;4 611,10 zł
12.11.2026;Ziemniaki;5 531,00 zł;2 986,70 zł
8.03.2026;Marchew;4 477,00 zł;1 477,40 zł
22.09.2026;Gruszki;4 856,00 zł;1 651,00 zł
15.02.2026;Gruszki;3 255,00 zł;1 367,10 zł
12.10.2026;Gruszki;10 982,00 zł;4 173,20 zł
16.06.2026;Banany;7 627,00 zł;2 974,50 zł
18.04.2026;Ziemniaki;6 039,00 zł;4 408,50 zł
21.12.2026;Pomidory;4 177,00 zł;2 088,50 zł
18.04.2026;Pomarańcze;9 463,00 zł;7 570,40 zł
14.02.2026;Pomarańcze;1 968,00 zł;610,10 zł
15.10.2026;Ziemniaki;4 560,00 zł;2 052,00 zł
26.09.2026;Pomarańcze;6 763,00 zł;3 516,80 zł
27.05.2026;Pomarańcze;5 298,00 zł;1 589,40 zł
