Data;Produkt;Przychód;Koszt
23.09.2025;Gruszki;10 736,00 zł;5 797,40 zł
21.06.2025;Ziemniaki;7 510,00 zł;3 830,10 zł
24.02.2025;Ziemniaki;10 499,00 zł;5 354,50 zł
27.02.2025;Pomidory;3 138,00 zł;2 228,00 zł
21.09.2025;Marchew;8 983,00 zł;4 940,70 zł
24.05.2025;Marchew;627,00 zł;344,90 zł
6.05.2025;Ziemniaki;2 947,00 zł;1 503,00 zł
4.02.2025;Marchew;9 223,00 zł;3 412,50 zł
26.03.2025;Pomarańcze;4 200,00 zł;1 512,00 zł
23.09.2025;Marchew;5 809,00 zł;3 020,70 zł
12.11.2025;Jabłka;2 180,00 zł;1 569,60 zł
10.05.2025;Pomidory;6 250,00 zł;1 875,00 zł
31.05.2025;Jabłka;3 464,00 zł;1 905,20 zł
3.11.2025;Jabłka;8 544,00 zł;2 905,00 zł
3.06.2025;Gruszki;6 986,00 zł;4 890,20 zł
29.03.2025;Gruszki;8 691,00 zł;5 301,50 zł
26.08.2025;Gruszki;10 800,00 zł;7 668,00 zł
13.07.2025;Ziemniaki;10 564,00 zł;7 289,20 zł
23.04.2025;Pomidory;5 569,00 zł;3 508,50 zł
22.07.2025;Ziemniaki;7 660,00 zł;4 749,20 zł
18.10.2025;Gruszki;5 821,00 zł;3 958,30 zł
3.01.2025;Banany;4 021,00 zł;1 326,90 zł
30.01.2025;Jabłka;4 720,00 zł;1 840,80 zł
21.07.2025;Banany;7 944,00 zł;3 654,20 zł
27.09.2025;Jabłka;5 387,00 zł;1 885,50 zł
3.12.2025;Banany;6 949,00 zł;5 350,70 zł
29.05.2025;Gruszki;7 763,00 zł;2 484,20 zł
29.08.2025;Gruszki;6 868,00 zł;4 189,50 zł
9.09.2025;Pomarańcze;9 628,00 zł;6 739,60 zł
24.06.2025;Marchew;7 867,00 zł;3 225,50 zł
10.02.2025;Banany;6 282,00 zł;4 648,70 zł
7.04.2025;Pomidory;6 908,00 zł;4 973,80 zł
26.10.2025;Pomidory;8 241,00 zł;4 944,60 zł
7.09.2025;Gruszki;4 831,00 zł;2 270,60 zł
1.10.2025;Jabłka;6 431,00 zł;2 958,30 zł
2.01.2025;Marchew;8 085,00 zł;3 557,40 zł
29.05.2025;Gruszki;1 026,00 zł;800,30 zł
3.09.2025;Pomidory;9 670,00 zł;3 191,10 zł
4.12.2025;Jabłka;9 710,00 zł;7 282,50 zł
4.07.2025;Pomidory;536,00 zł;235,80 zł
11.04.2025;Pomarańcze;4 442,00 zł;3 153,80 zł
8.05.2025;Gruszki;9 161,00 zł;6 687,50 zł
1.05.2025;Marchew;5 904,00 zł;4 073,80 zł
25.02.2025;Jabłka;4 673,00 zł;2 990,70 zł
7.09.2025;Pomarańcze;11 595,00 zł;6 029,40 zł
6.11.2025;Pomarańcze;1 915,00 zł;670,30 zł
5.10.2025;Banany;8 872,00 zł;4 879,60 zł
27.08.2025;Pomarańcze;9 883,00 zł;4 052,00 zł
13.10.2025;Gruszki;1 148,00 zł;734,70 zł
13.03.2025;Ziemniaki;2 029,00 zł;831,90 zł
24.10.2025;Gruszki;6 934,00 zł;4 784,50 zł
10.11.2025;Ziemniaki;2 484,00 zł;1 018,40 zł
5.02.2025;Ziemniaki;4 000,00 zł;2 200,00 zł
24.11.2025;Jabłka;11 780,00 zł;5 654,40 zł
15.12.2025;Ziemniaki;6 280,00 zł;4 333,20 zł
20.12.2025;Ziemniaki;3 838,00 zł;1 765,50 zł
20.05.2025;Pomidory;3 552,00 zł;2 273,30 zł
7.06.2025;Banany;9 666,00 zł;7 539,50 zł
11.01.2025;Gruszki;10 523,00 zł;7 155,60 zł
8.04.2025;Banany;4 730,00 zł;1 419,00 zł
10.02.2025;Ziemniaki;2 077,00 zł;1 433,10 zł
31.08.2025;Banany;6 909,00 zł;3 040,00 zł
16.11.2025;Ziemniaki;4 003,00 zł;2 281,70 zł
23.01.2025;Ziemniaki;4 683,00 zł;3 090,80 zł
10.10.2025;Jabłka;8 440,00 zł;3 713,60 zł
6.07.2025;Gruszki;1 690,00 zł;608,40 zł
1.01.2025;Jabłka;6 255,00 zł;3 627,90 zł
25.10.2025;Jabłka;2 070,00 zł;1 656,00 zł
18.08.2025;Marchew;6 947,00 zł;3 126,20 zł
10.11.2025;Jabłka;8 528,00 zł;6 310,70 zł
25.12.2025;Marchew;9 344,00 zł;3 177,00 zł
30.06.2025;Jabłka;3 779,00 zł;2 343,00 zł
13.03.2025;Banany;2 260,00 zł;1 333,40 zł
28.01.2025;Marchew;3 367,00 zł;2 154,90 zł
25.01.2025;Banany;4 923,00 zł;2 313,80 zł
11.04.2025;Pomarańcze;4 754,00 zł;2 424,50 zł
30.04.2025;Ziemniaki;2 219,00 zł;909,80 zł
15.02.2025;Pomarańcze;9 701,00 zł;3 880,40 zł
10.11.2025;Pomidory;2 192,00 zł;811,00 zł
5.01.2025;Gruszki;645,00 zł;309,60 zł
18.06.2025;Banany;7 328,00 zł;2 345,00 zł
7.12.2025;Gruszki;1 693,00 zł;507,90 zł
3.01.2025;Jabłka;7 856,00 zł;3 142,40 zł
5.12.2025;Pomidory;4 684,00 zł;2 201,50 zł
28.03.2025;Pomidory;6 605,00 zł;1 981,50 zł
23.09.2025;Jabłka;3 255,00 zł;2 278,50 zł
2.04.2025;Marchew;1 592,00 zł;1 018,90 zł
1.12.2025;Gruszki;4 501,00 zł;2 835,60 zł
9.03.2025;Pomarańcze;3 298,00 zł;1 451,10 zł
15.03.2025;Pomidory;6 642,00 zł;2 391,10 zł
16.07.2025;Pomidory;3 192,00 zł;1 340,60 zł
17.09.2025;Marchew;2 979,00 zł;1 847,00 zł
6.01.2025;Pomarańcze;3 914,00 zł;2 778,90 zł
17.07.2025;Gruszki;1 029,00 zł;802,60 zł
24.08.2025;Pomidory;9 668,00 zł;6 187,50 zł
20.04.2025;Gruszki;962,00 zł;702,30 zł
2.05.2025;Marchew;710,00 zł;468,60 zł
1.10.2025;Jabłka;2 408,00 zł;1 035,40 zł
10.05.2025;Pomidory;4 665,00 zł;2 705,70 zł
10.10.2025;Pomidory;6 601,00 zł;3 036,50 zł
26.11.2025;Pomidory;1 723,00 zł;740,90 zł
2.10.2025;Marchew;10 979,00 zł;3 293,70 zł
10.06.2025;Banany;1 222,00 zł;513,20 zł
23.11.2025;Gruszki;4 060,00 zł;1 461,60 zł
23.11.2025;Pomarańcze;6 839,00 zł;3 624,70 zł
1.06.2025;Ziemniaki;10 204,00 zł;6 836,70 zł
29.10.2025;Marchew;9 731,00 zł;4 379,00 zł
22.07.2025;Gruszki;6 269,00 zł;4 513,70 zł
23.11.2025;Pomidory;7 792,00 zł;2 649,30 zł
11.04.2025;Marchew;7 389,00 zł;5 911,20 zł
16.12.2025;Ziemniaki;9 088,00 zł;3 089,90 zł
23.06.2025;Banany;1 784,00 zł;1 427,20 zł
9.11.2025;Marchew;10 206,00 zł;4 694,80 zł
18.05.2025;Banany;9 953,00 zł;4 976,50 zł
19.07.2025;Pomidory;10 873,00 zł;5 001,60 zł
15.10.2025;Banany;3 428,00 zł;2 673,80 zł
30.01.2025;Pomarańcze;2 468,00 zł;1 011,90 zł
24.04.2025;Gruszki;2 464,00 zł;1 897,30 zł
31.08.2025;Marchew;3 568,00 zł;2 105,10 zł
18.04.2025;Ziemniaki;9 690,00 zł;5 620,20 zł
20.09.2025;Gruszki;5 307,00 zł;2 494,30 zł
31.05.2025;Gruszki;964,00 zł;376,00 zł
21.07.2025;Marchew;6 716,00 zł;3 962,40 zł
14.02.2025;Banany;5 452,00 zł;1 908,20 zł
3.12.2025;Jabłka;8 400,00 zł;3 192,00 zł
27.07.2025;Marchew;3 348,00 zł;1 439,60 zł
23.09.2025;Ziemniaki;4 711,00 zł;2 967,90 zł
11.07.2025;Pomarańcze;9 269,00 zł;4 634,50 zł
17.11.2025;Gruszki;3 579,00 zł;2 755,80 zł
19.05.2025;Pomidory;4 923,00 zł;1 673,80 zł
19.10.2025;Ziemniaki;6 882,00 zł;2 752,80 zł
24.09.2025;Jabłka;10 235,00 zł;6 345,70 zł
23.08.2025;Marchew;8 988,00 zł;5 662,40 zł
6.02.2025;Pomidory;7 672,00 zł;6 060,90 zł
20.11.2025;Marchew;4 936,00 zł;1 875,70 zł
12.08.2025;Marchew;3 682,00 zł;1 436,00 zł
30.04.2025;Pomarańcze;3 591,00 zł;1 651,90 zł
3.02.2025;Pomarańcze;11 885,00 zł;7 725,30 zł
21.10.2025;Marchew;11 653,00 zł;6 875,30 zł
21.12.2025;Gruszki;8 538,00 zł;4 781,30 zł
17.02.2025;Pomidory;8 742,00 zł;5 682,30 zł
18.06.2025;Ziemniaki;8 485,00 zł;3 054,60 zł
4.10.2025;Jabłka;8 104,00 zł;6 483,20 zł
27.12.2025;Marchew;1 317,00 zł;513,60 zł
22.11.2025;Jabłka;7 521,00 zł;5 039,10 zł
2.08.2025;Ziemniaki;5 940,00 zł;2 732,40 zł
7.09.2025;Banany;4 954,00 zł;3 170,60 zł
5.10.2025;Pomidory;2 008,00 zł;682,70 zł
5.12.2025;Gruszki;5 110,00 zł;3 628,10 zł
22.08.2025;Marchew;4 638,00 zł;3 014,70 zł
8.08.2025;Marchew;4 643,00 zł;2 692,90 zł
22.05.2025;Gruszki;10 995,00 zł;6 926,90 zł
21.03.2025;Marchew;2 192,00 zł;1 096,00 zł
2.07.2025;Banany;3 285,00 zł;1 248,30 zł
12.12.2025;Gruszki;2 905,00 zł;2 120,70 zł
4.03.2025;Pomidory;5 876,00 zł;2 820,50 zł
24.08.2025;Pomidory;5 620,00 zł;2 360,40 zł
20.02.2025;Pomidory;7 228,00 zł;5 276,40 zł
17.07.2025;Marchew;1 253,00 zł;939,80 zł
24.01.2025;Ziemniaki;5 900,00 zł;3 304,00 zł
26.10.2025;Gruszki;4 602,00 zł;2 807,20 zł
1.07.2025;Marchew;9 739,00 zł;6 233,00 zł
16.12.2025;Pomidory;8 873,00 zł;6 743,50 zł
25.04.2025;Marchew;11 561,00 zł;4 277,60 zł
15.12.2025;Pomidory;4 808,00 zł;1 730,90 zł
25.09.2025;Gruszki;6 580,00 zł;2 303,00 zł
8.12.2025;Ziemniaki;8 766,00 zł;6 223,90 zł
17.07.2025;Pomidory;4 397,00 zł;1 890,70 zł
31.05.2025;Pomidory;4 593,00 zł;3 169,20 zł
10.03.2025;Banany;1 013,00 zł;790,10 zł
13.01.2025;Pomidory;10 027,00 zł;5 615,10 zł
25.07.2025;Ziemniaki;5 853,00 zł;3 804,50 zł
28.04.2025;Marchew;1 510,00 zł;1 147,60 zł
20.10.2025;Ziemniaki;1 549,00 zł;464,70 zł
10.12.2025;Jabłka;8 608,00 zł;3 271,00 zł
1.10.2025;Jabłka;3 262,00 zł;2 479,10 zł
25.07.2025;Pomarańcze;7 462,00 zł;5 148,80 zł
14.02.2025;Pomidory;11 156,00 zł;5 354,90 zł
26.01.2025;Pomidory;11 725,00 zł;4 572,80 zł
23.04.2025;Ziemniaki;8 807,00 zł;5 196,10 zł
8.10.2025;Pomarańcze;7 183,00 zł;4 094,30 zł
22.08.2025;Gruszki;9 208,00 zł;4 880,20 zł
22.12.2025;Ziemniaki;4 533,00 zł;1 541,20 zł
2.03.2025;Marchew;10 353,00 zł;7 971,80 zł
10.04.2025;Pomidory;5 660,00 zł;3 565,80 zł
23.12.2025;Pomarańcze;1 850,00 zł;851,00 zł
16.02.2025;Ziemniaki;7 765,00 zł;2 329,50 zł
10.11.2025;Jabłka;11 937,00 zł;7 520,30 zł
3.09.2025;Gruszki;2 490,00 zł;1 245,00 zł
3.08.2025;Pomidory;4 799,00 zł;3 407,30 zł
26.03.2025;Jabłka;11 861,00 zł;5 574,70 zł
11.01.2025;Banany;8 491,00 zł;4 585,10 zł
18.04.2025;Pomarańcze;11 169,00 zł;8 376,80 zł
28.12.2025;Ziemniaki;7 708,00 zł;2 389,50 zł
4.04.2025;Jabłka;4 025,00 zł;1 207,50 zł
15.07.2025;Jabłka;7 572,00 zł;5 981,90 zł
31.07.2025;Gruszki;7 198,00 zł;5 110,60 zł
23.02.2025;Gruszki;4 082,00 zł;3 143,10 zł
18.04.2025;Pomarańcze;2 446,00 zł;905,00 zł
13.04.2025;Banany;1 559,00 zł;1 200,40 zł
15.09.2025;Marchew;3 867,00 zł;1 508,10 zł
19.11.2025;Ziemniaki;11 273,00 zł;7 891,10 zł
4.12.2025;Pomidory;3 944,00 zł;2 050,90 zł
13.10.2025;Gruszki;7 878,00 zł;4 884,40 zł
1.07.2025;Pomarańcze;4 522,00 zł;1 582,70 zł
25.12.2025;Jabłka;7 621,00 zł;2 743,60 zł
5.06.2025;Pomidory;9 230,00 zł;6 553,30 zł
9.10.2025;Pomarańcze;4 557,00 zł;3 508,90 zł
16.05.2025;Pomarańcze;7 124,00 zł;3 063,30 zł
6.10.2025;Marchew;9 933,00 zł;5 165,20 zł
3.12.2025;Ziemniaki;7 036,00 zł;3 588,40 zł
9.08.2025;Banany;11 464,00 zł;3 553,80 zł
26.12.2025;Banany;5 659,00 zł;2 716,30 zł
10.02.2025;Gruszki;8 778,00 zł;5 969,00 zł
3.04.2025;Banany;11 818,00 zł;9 336,20 zł
22.09.2025;Gruszki;10 151,00 zł;8 120,80 zł
11.10.2025;Pomidory;5 389,00 zł;4 311,20 zł
15.03.2025;Banany;1 351,00 zł;810,60 zł
15.01.2025;Pomarańcze;9 067,00 zł;3 536,10 zł
14.05.2025;Gruszki;8 950,00 zł;2 774,50 zł
4.12.2025;Pomidory;11 277,00 zł;4 849,10 zł
1.11.2025;Pomidory;7 907,00 zł;5 139,60 zł
16.12.2025;Ziemniaki;632,00 zł;379,20 zł
17.05.2025;Pomidory;9 991,00 zł;3 696,70 zł
24.02.2025;Banany;9 303,00 zł;4 186,40 zł
13.02.2025;Pomarańcze;4 930,00 zł;1 922,70 zł
11.05.2025;Ziemniaki;2 512,00 zł;1 205,80 zł
10.05.2025;Gruszki;2 702,00 zł;1 621,20 zł
29.07.2025;Pomidory;3 949,00 zł;1 698,10 zł
8.02.2025;Jabłka;9 899,00 zł;3 365,70 zł
18.05.2025;Marchew;2 969,00 zł;1 187,60 zł
28.08.2025;Jabłka;1 816,00 zł;1 053,30 zł
21.06.2025;Gruszki;8 631,00 zł;3 366,10 zł
6.10.2025;Gruszki;572,00 zł;183,00 zł
31.07.2025;Pomarańcze;7 650,00 zł;5 890,50 zł
20.10.2025;Ziemniaki;6 567,00 zł;4 990,90 zł
10.01.2025;Pomarańcze;8 795,00 zł;3 781,90 zł
23.02.2025;Pomarańcze;10 901,00 zł;5 668,50 zł
11.04.2025;Pomarańcze;5 150,00 zł;3 605,00 zł
3.03.2025;Jabłka;5 044,00 zł;3 026,40 zł
2.08.2025;Jabłka;764,00 zł;511,90 zł
8.11.2025;Jabłka;9 264,00 zł;6 855,40 zł
18.10.2025;Banany;4 194,00 zł;2 935,80 zł
17.05.2025;Pomarańcze;5 182,00 zł;3 886,50 zł
20.07.2025;Jabłka;8 811,00 zł;5 462,80 zł
27.11.2025;Pomarańcze;9 848,00 zł;7 386,00 zł
15.07.2025;Pomarańcze;801,00 zł;464,60 zł
24.06.2025;Banany;3 931,00 zł;2 044,10 zł
4.06.2025;Jabłka;8 374,00 zł;3 935,80 zł
22.06.2025;Gruszki;8 955,00 zł;5 193,90 zł
8.04.2025;Marchew;4 327,00 zł;3 028,90 zł
7.01.2025;Pomarańcze;7 039,00 zł;3 589,90 zł
7.05.2025;Pomidory;3 729,00 zł;2 461,10 zł
8.02.2025;Pomidory;10 611,00 zł;8 170,50 zł
12.06.2025;Ziemniaki;9 228,00 zł;5 260,00 zł
3.07.2025;Marchew;1 246,00 zł;797,40 zł
10.05.2025;Pomarańcze;2 917,00 zł;1 925,20 zł
3.06.2025;Gruszki;4 331,00 zł;3 248,30 zł
12.10.2025;Jabłka;8 369,00 zł;2 510,70 zł
28.11.2025;Ziemniaki;8 016,00 zł;4 649,30 zł
1.05.2025;Pomidory;4 235,00 zł;1 863,40 zł
27.10.2025;Pomarańcze;5 214,00 zł;3 545,50 zł
30.10.2025;Pomidory;2 164,00 zł;1 731,20 zł
31.05.2025;Pomarańcze;3 550,00 zł;2 414,00 zł
19.01.2025;Pomidory;5 004,00 zł;3 602,90 zł
15.07.2025;Gruszki;4 700,00 zł;1 927,00 zł
19.01.2025;Pomidory;1 288,00 zł;682,60 zł
7.08.2025;Pomarańcze;1 285,00 zł;565,40 zł
31.05.2025;Pomidory;10 625,00 zł;8 181,30 zł
10.09.2025;Marchew;10 598,00 zł;3 709,30 zł
12.11.2025;Banany;10 045,00 zł;6 931,10 zł
1.12.2025;Marchew;1 589,00 zł;762,70 zł
26.04.2025;Ziemniaki;6 020,00 zł;2 227,40 zł
14.03.2025;Ziemniaki;2 249,00 zł;1 326,90 zł
4.11.2025;Pomarańcze;3 084,00 zł;1 881,20 zł
9.03.2025;Jabłka;5 107,00 zł;3 677,00 zł
16.05.2025;Pomarańcze;7 792,00 zł;3 428,50 zł
6.05.2025;Pomarańcze;772,00 zł;254,80 zł
28.04.2025;Gruszki;8 497,00 zł;4 843,30 zł
21.01.2025;Pomarańcze;3 567,00 zł;2 033,20 zł
21.06.2025;Ziemniaki;11 904,00 zł;5 475,80 zł
16.05.2025;Banany;4 234,00 zł;1 608,90 zł
19.07.2025;Pomarańcze;9 521,00 zł;3 618,00 zł
23.02.2025;Jabłka;8 251,00 zł;3 465,40 zł
2.08.2025;Banany;8 286,00 zł;3 645,80 zł
2.11.2025;Pomarańcze;10 078,00 zł;3 124,20 zł
23.01.2025;Pomarańcze;10 092,00 zł;4 642,30 zł
29.06.2025;Gruszki;11 939,00 zł;7 999,10 zł
30.04.2025;Banany;6 700,00 zł;3 819,00 zł
12.04.2025;Jabłka;1 244,00 zł;758,80 zł
20.04.2025;Pomarańcze;7 214,00 zł;2 957,70 zł
20.12.2025;Marchew;9 717,00 zł;3 012,30 zł
27.09.2025;Marchew;6 918,00 zł;2 628,80 zł
29.05.2025;Pomarańcze;11 324,00 zł;4 529,60 zł
18.03.2025;Pomidory;7 618,00 zł;3 275,70 zł
10.11.2025;Gruszki;3 162,00 zł;2 466,40 zł
26.01.2025;Jabłka;4 955,00 zł;3 518,10 zł
17.09.2025;Ziemniaki;8 596,00 zł;5 501,40 zł
13.11.2025;Pomidory;11 931,00 zł;5 369,00 zł
10.08.2025;Banany;2 632,00 zł;1 868,70 zł
27.02.2025;Gruszki;9 844,00 zł;6 201,70 zł
2.02.2025;Banany;10 385,00 zł;4 361,70 zł
12.11.2025;Ziemniaki;3 951,00 zł;2 449,60 zł
10.07.2025;Ziemniaki;11 599,00 zł;3 943,70 zł
28.08.2025;Pomarańcze;3 813,00 zł;1 792,10 zł
13.10.2025;Marchew;11 976,00 zł;7 065,80 zł
13.05.2025;Pomarańcze;11 261,00 zł;4 842,20 zł
15.03.2025;Jabłka;5 540,00 zł;3 157,80 zł
27.02.2025;Gruszki;4 539,00 zł;2 224,10 zł
15.02.2025;Pomidory;2 336,00 zł;794,20 zł
19.08.2025;Pomarańcze;1 411,00 zł;606,70 zł
4.04.2025;Pomidory;1 221,00 zł;500,60 zł
5.10.2025;Jabłka;3 484,00 zł;1 533,00 zł
5.11.2025;Gruszki;8 267,00 zł;5 538,90 zł
25.10.2025;Pomidory;10 171,00 zł;7 424,80 zł
15.04.2025;Pomarańcze;9 721,00 zł;6 415,90 zł
4.03.2025;Pomidory;4 402,00 zł;3 433,60 zł
6.10.2025;Pomidory;9 184,00 zł;6 245,10 zł
15.08.2025;Marchew;8 706,00 zł;6 007,10 zł
3.02.2025;Pomarańcze;3 737,00 zł;2 279,60 zł
24.10.2025;Banany;10 663,00 zł;4 691,70 zł
14.07.2025;Pomidory;1 371,00 zł;754,10 zł
10.11.2025;Gruszki;6 087,00 zł;3 043,50 zł
27.10.2025;Pomarańcze;1 292,00 zł;723,50 zł
8.01.2025;Jabłka;7 663,00 zł;5 900,50 zł
25.09.2025;Gruszki;10 533,00 zł;7 373,10 zł
16.06.2025;Pomidory;7 555,00 zł;2 568,70 zł
20.05.2025;Marchew;10 101,00 zł;4 444,40 zł
23.08.2025;Pomidory;11 692,00 zł;4 793,70 zł
15.05.2025;Banany;3 399,00 zł;1 427,60 zł
1.04.2025;Pomidory;9 572,00 zł;2 871,60 zł
17.03.2025;Pomarańcze;7 020,00 zł;2 737,80 zł
29.04.2025;Ziemniaki;7 191,00 zł;2 732,60 zł
19.07.2025;Gruszki;3 459,00 zł;1 106,90 zł
15.02.2025;Jabłka;9 421,00 zł;6 783,10 zł
20.05.2025;Pomidory;9 549,00 zł;6 302,30 zł
17.05.2025;Pomarańcze;3 773,00 zł;1 433,70 zł
1.07.2025;Banany;11 466,00 zł;5 503,70 zł
3.06.2025;Ziemniaki;3 756,00 zł;2 178,50 zł
23.06.2025;Gruszki;2 966,00 zł;2 105,90 zł
2.01.2025;Banany;9 136,00 zł;6 212,50 zł
21.02.2025;Gruszki;9 430,00 zł;3 583,40 zł
14.09.2025;Pomarańcze;10 621,00 zł;7 753,30 zł
20.10.2025;Ziemniaki;5 069,00 zł;2 990,70 zł
15.07.2025;Banany;2 855,00 zł;999,30 zł
29.06.2025;Ziemniaki;5 610,00 zł;2 524,50 zł
4.08.2025;Pomarańcze;10 698,00 zł;6 097,90 zł
18.04.2025;Pomidory;1 430,00 zł;858,00 zł
24.11.2025;Marchew;6 878,00 zł;2 820,00 zł
9.07.2025;Jabłka;10 559,00 zł;5 173,90 zł
13.04.2025;Marchew;10 824,00 zł;8 442,70 zł
20.10.2025;Gruszki;544,00 zł;418,90 zł
23.07.2025;Banany;588,00 zł;176,40 zł
16.01.2025;Banany;1 997,00 zł;1 318,00 zł
4.05.2025;Jabłka;3 043,00 zł;1 278,10 zł
1.04.2025;Marchew;658,00 zł;519,80 zł
9.02.2025;Gruszki;3 729,00 zł;1 156,00 zł
16.05.2025;Gruszki;813,00 zł;333,30 zł
28.03.2025;Pomarańcze;6 681,00 zł;4 275,80 zł
22.12.2025;Pomidory;1 012,00 zł;738,80 zł
2.03.2025;Ziemniaki;6 576,00 zł;2 104,30 zł
20.06.2025;Marchew;8 087,00 zł;3 962,60 zł
4.05.2025;Pomidory;6 021,00 zł;3 251,30 zł
6.02.2025;Pomarańcze;5 329,00 zł;3 304,00 zł
5.05.2025;Ziemniaki;1 850,00 zł;1 184,00 zł
20.05.2025;Ziemniaki;8 152,00 zł;5 135,80 zł
24.11.2025;Marchew;1 761,00 zł;757,20 zł
28.09.2025;Marchew;9 872,00 zł;6 021,90 zł
7.05.2025;Pomidory;11 527,00 zł;4 149,70 zł
6.07.2025;Ziemniaki;5 431,00 zł;2 389,60 zł
21.10.2025;Marchew;2 327,00 zł;1 117,00 zł
29.06.2025;Gruszki;7 833,00 zł;4 386,50 zł
2.04.2025;Banany;1 115,00 zł;646,70 zł
27.07.2025;Ziemniaki;7 706,00 zł;5 933,60 zł
17.07.2025;Banany;4 322,00 zł;1 512,70 zł
11.05.2025;Pomarańcze;11 464,00 zł;8 941,90 zł
7.03.2025;Pomarańcze;6 059,00 zł;4 120,10 zł
18.09.2025;Jabłka;9 138,00 zł;3 289,70 zł
13.02.2025;Marchew;3 703,00 zł;1 259,00 zł
9.07.2025;Pomarańcze;8 669,00 zł;6 501,80 zł
11.11.2025;Pomidory;6 176,00 zł;3 149,80 zł
13.12.2025;Ziemniaki;10 018,00 zł;7 713,90 zł
28.07.2025;Gruszki;5 745,00 zł;2 585,30 zł
21.01.2025;Gruszki;5 115,00 zł;3 989,70 zł
28.04.2025;Banany;9 865,00 zł;6 806,90 zł
31.03.2025;Ziemniaki;8 359,00 zł;6 185,70 zł
12.07.2025;Jabłka;7 148,00 zł;4 145,80 zł
28.12.2025;Pomarańcze;6 929,00 zł;3 325,90 zł
24.03.2025;Pomidory;7 027,00 zł;2 248,60 zł
14.04.2025;Pomarańcze;594,00 zł;249,50 zł
14.09.2025;Pomidory;8 209,00 zł;5 335,90 zł
19.08.2025;Marchew;8 151,00 zł;2 526,80 zł
26.01.2025;Ziemniaki;7 118,00 zł;2 206,60 zł
20.08.2025;Ziemniaki;6 520,00 zł;4 172,80 zł
30.09.2025;Pomidory;9 909,00 zł;4 558,10 zł
29.04.2025;Banany;6 854,00 zł;3 769,70 zł
5.03.2025;Marchew;9 161,00 zł;7 328,80 zł
9.03.2025;Pomidory;8 294,00 zł;5 059,30 zł
1.12.2025;Banany;9 722,00 zł;3 888,80 zł
28.05.2025;Pomidory;6 135,00 zł;2 883,50 zł
28.01.2025;Pomidory;6 537,00 zł;2 418,70 zł
18.12.2025;Gruszki;5 564,00 zł;1 891,80 zł
9.12.2025;Pomarańcze;11 016,00 zł;5 508,00 zł
22.07.2025;Pomidory;11 041,00 zł;8 280,80 zł
4.10.2025;Jabłka;4 231,00 zł;1 904,00 zł
20.02.2025;Gruszki;1 668,00 zł;1 317,70 zł
5.03.2025;Banany;9 552,00 zł;5 062,60 zł
27.08.2025;Ziemniaki;4 617,00 zł;3 001,10 zł
30.05.2025;Marchew;7 242,00 zł;5 359,10 zł
18.02.2025;Jabłka;1 056,00 zł;686,40 zł
1.02.2025;Ziemniaki;8 063,00 zł;3 144,60 zł
8.04.2025;Pomarańcze;2 661,00 zł;2 049,00 zł
30.06.2025;Marchew;5 623,00 zł;4 217,30 zł
4.06.2025;Jabłka;3 972,00 zł;2 264,00 zł
10.03.2025;Banany;3 049,00 zł;2 073,30 zł
13.07.2025;Gruszki;5 601,00 zł;2 408,40 zł
18.12.2025;Marchew;3 976,00 zł;2 544,60 zł
25.04.2025;Ziemniaki;1 876,00 zł;787,90 zł
1.02.2025;Ziemniaki;9 093,00 zł;6 183,20 zł
14.01.2025;Gruszki;1 903,00 zł;1 198,90 zł
13.12.2025;Pomidory;1 321,00 zł;937,90 zł
30.11.2025;Gruszki;8 618,00 zł;6 032,60 zł
25.10.2025;Pomidory;11 773,00 zł;7 063,80 zł
12.02.2025;Gruszki;7 616,00 zł;3 274,90 zł
20.12.2025;Marchew;2 741,00 zł;1 370,50 zł
26.06.2025;Ziemniaki;1 588,00 zł;809,90 zł
11.08.2025;Ziemniaki;4 114,00 zł;1 481,00 zł
17.11.2025;Gruszki;9 120,00 zł;4 924,80 zł
23.09.2025;Pomidory;10 531,00 zł;4 001,80 zł
15.12.2025;Pomidory;7 679,00 zł;2 764,40 zł
27.09.2025;Pomarańcze;3 612,00 zł;1 408,70 zł
18.11.2025;Ziemniaki;5 242,00 zł;2 987,90 zł
26.01.2025;Marchew;2 495,00 zł;1 347,30 zł
26.03.2025;Marchew;11 023,00 zł;4 850,10 zł
29.09.2025;Marchew;2 656,00 zł;1 779,50 zł
9.06.2025;Pomarańcze;6 415,00 zł;3 849,00 zł
15.11.2025;Banany;4 743,00 zł;3 462,40 zł
26.04.2025;Pomidory;3 321,00 zł;1 295,20 zł
1.10.2025;Jabłka;4 857,00 zł;3 157,10 zł
5.10.2025;Jabłka;1 772,00 zł;815,10 zł
5.06.2025;Marchew;9 811,00 zł;7 652,60 zł
3.04.2025;Pomarańcze;7 419,00 zł;5 119,10 zł
17.08.2025;Gruszki;5 791,00 zł;2 200,60 zł
15.02.2025;Pomidory;4 306,00 zł;2 583,60 zł
21.02.2025;Gruszki;8 100,00 zł;3 483,00 zł
9.06.2025;Pomidory;8 555,00 zł;2 823,20 zł
5.04.2025;Marchew;5 866,00 zł;2 111,80 zł
15.11.2025;Gruszki;1 260,00 zł;415,80 zł
23.09.2025;Banany;6 284,00 zł;2 513,60 zł
3.01.2025;Pomarańcze;1 408,00 zł;605,40 zł
19.06.2025;Gruszki;10 903,00 zł;6 541,80 zł
15.06.2025;Gruszki;6 547,00 zł;2 095,00 zł
